id,bin,ls_binwise_acc
5aqq8r6w,4,-0.0030218503021849363
5aqq8r6w,5,0.04487117160913956
5aqq8r6w,6,0.03770458678520905
5ckvwhwy,1,0.007535321821036112
5ckvwhwy,2,0.051301982122036405
5ckvwhwy,3,0.022989794774027072
5ckvwhwy,4,0.0064859952077995775
5ckvwhwy,5,0.11207329317269088
5ckvwhwy,6,-0.01691664617654287
5g9je77m,1,0.025654269972451793
5g9je77m,2,0.056419529837251514
5g9je77m,3,0.03400000000000014
5g9je77m,4,0.008288684343087271
5g9je77m,5,0.0033564555829044274
5g9je77m,6,0.02462650602409644
5l6mnknj,1,0.004940923737916325
5l6mnknj,2,0.017890109890109973
5l6mnknj,3,0.038922953878965716
5l6mnknj,4,-0.014605120807789529
5l6mnknj,5,0.05096418732782371
5l6mnknj,6,-0.0040700040700040185
5tqven48,1,0.06625019894954642
5tqven48,2,0.07515253524090049
5tqven48,3,0.09645909645909645
5tqven48,4,0.06182795698924748
5tqven48,5,0.026482131790952268
5tqven48,6,0.07538035961272471
5un6y0nb,1,0.035170336430359384
5un6y0nb,2,-0.007058027978530057
5un6y0nb,3,0.021886732167106016
5un6y0nb,4,0.023647405226352447
5un6y0nb,5,-0.03325111902804423
5un6y0nb,6,0.024377638039452143
5vluzm8n,1,-0.007803121248499578
5vluzm8n,2,-0.019489247311827995
5vluzm8n,3,0.006122448979591688
5vluzm8n,4,0.024863291238837126
5vluzm8n,5,-0.028709349593496025
5vluzm8n,6,-0.014893617021276673
62pu08b1,1,0.012950819672130964
62pu08b1,2,0.031702607016414586
62pu08b1,3,0.018412017167382055
62pu08b1,4,0.02751850659800459
62pu08b1,5,0.017857142857142905
62pu08b1,6,0.007661845730027483
63xil5ki,1,0.01881342701014832
63xil5ki,2,-0.013664596273292084
63xil5ki,3,0.022117647058823575
63xil5ki,4,0.009391049156272868
63xil5ki,5,-0.029190207156308934
63xil5ki,6,-0.0669652855543117
66jz8ugt,1,-0.033992285438765646
66jz8ugt,2,0.13463287849252759
66jz8ugt,3,0.07198998944198942
66jz8ugt,4,0.10154231582243789
66jz8ugt,5,-0.015684629901446923
66jz8ugt,6,0.0972995939949014
6f2ol425,1,0.011636995223621383
6f2ol425,2,0.02926937597157442
6f2ol425,3,0.02857905982905995
6f2ol425,4,0.02660469234174412
6f2ol425,5,0.07257762813318358
6f2ol425,6,0.08515388993476647
6gwztzbq,1,0.017209128320239575
6gwztzbq,2,0.11305883366353697
6gwztzbq,3,-0.03491461100569271
6gwztzbq,4,0.0364168618266979
6gwztzbq,5,0.06453978731206444
6gwztzbq,6,-0.04015399077845916
6jpt0age,1,0.015130558699023355
6jpt0age,2,0.03949477965041259
6jpt0age,3,0.03415499363289065
6jpt0age,4,0.056330659225671376
6jpt0age,5,0.003765690376568931
6jpt0age,6,0.21388429752066107
6ui53ym6,1,-0.030149191877331116
6ui53ym6,2,0.008602150537634468
6ui53ym6,3,0.01123744050766795
6ui53ym6,4,0.04074702886247872
6ui53ym6,5,-0.028302594092067923
6ui53ym6,6,0.027806473829200984
7cwp4v6n,1,0.0019334049409236442
7cwp4v6n,2,0.005861323578317257
7cwp4v6n,3,0.05060761112887746
7cwp4v6n,4,0.011349306431273631
7cwp4v6n,5,-0.04102564102564099
7cwp4v6n,6,-0.015746683782627335
7e2tmpa6,1,-0.044671201814058925
7e2tmpa6,2,-0.040987935166754697
7e2tmpa6,3,0.040157998683344465
7e2tmpa6,4,0.033245556287030964
7e2tmpa6,5,0.0238948626045401
7e2tmpa6,6,-0.040913755409806796
7etrw5nu,1,0.0669180775094278
7etrw5nu,2,-0.00960884353741498
7etrw5nu,3,0.01497113997114008
7etrw5nu,4,-0.01657142857142857
7etrw5nu,5,-0.01692693271640633
7etrw5nu,6,0.0252052617639269
7qw1xhrh,1,-0.013789581205311707
7qw1xhrh,2,0.04848093083387184
7qw1xhrh,3,0.06502057613168721
7qw1xhrh,4,0.04627272727272724
7qw1xhrh,5,0.006995724834823247
7qw1xhrh,6,0.041661422278162275
81bqimnf,1,0.013864666899197853
81bqimnf,2,0.041632851809771165
81bqimnf,3,0.009407376709490323
81bqimnf,4,0.05371900826446285
81bqimnf,5,0.03928170594837266
81bqimnf,6,-0.014520261934136913
81db02fc,1,0.06673213218341723
81db02fc,2,0.043815451491800106
81db02fc,3,0.10567595459236323
81db02fc,4,0.025946461058650172
81db02fc,5,0.005693581780538137
81db02fc,6,0.07594463150018704
8c1fhpt1,1,0.0023809523809523725
8c1fhpt1,2,-0.007083825265643551
8c1fhpt1,3,0.06929997805573851
8c1fhpt1,4,5.363847666726151e-4
8c1fhpt1,5,-0.0017252261729433505
8c1fhpt1,6,-0.003900091278732143
8cav5z8q,1,-0.02583690987124454
8cav5z8q,2,0.026424287856071982
8cav5z8q,3,0.023550724637681264
8cav5z8q,4,-0.008079719903043459
8cav5z8q,5,-0.054007930532550374
8cav5z8q,6,-0.036105476673427894
8vxgrgkb,1,0.015615962984384169
8vxgrgkb,2,0.019532612486920176
8vxgrgkb,3,-0.038334161284981016
8vxgrgkb,4,0.06662631154156573
8vxgrgkb,5,-0.014023359459044094
8vxgrgkb,6,0
8xlm91xr,1,-0.016982504170766077
8xlm91xr,2,-0.0030292230933712805
8xlm91xr,3,0.0020161290322581182
8xlm91xr,4,-0.01851430650957564
8xlm91xr,5,0.019592854843900942
8xlm91xr,6,-0.0035378903690762575
91e0xbu5,1,0.008333333333333304
91e0xbu5,2,0.06931396542196266
91e0xbu5,3,-0.02429149797570862
91e0xbu5,4,-0.006637806637806665
91e0xbu5,5,0.012048192771084376
91e0xbu5,6,0.051333390133765144
934tcrxh,1,-0.008385744234800874
934tcrxh,2,0.0055737414845615785
934tcrxh,3,-0.0016333548248441687
934tcrxh,4,0.08811959087332821
934tcrxh,5,-0.048979591836734726
934tcrxh,6,0.040464135021096914
95qq6nys,1,-0.054931787999517145
95qq6nys,2,-0.04319727891156444
95qq6nys,3,0.019809523809523832
95qq6nys,4,0.049598393574297184
95qq6nys,5,-0.021614100185528784
95qq6nys,6,0.05168621700879794
98n9czmc,1,0.023143055046245364
98n9czmc,2,0.04929339087754914
98n9czmc,3,0.032756792037203164
98n9czmc,4,0.05319148936170215
98n9czmc,5,0.011904761904761973
98n9czmc,6,-0.018297286494648457
99rxav54,1,-0.0034183296378420547
99rxav54,2,0.0866332497911445
99rxav54,3,-0.014069264069264231
99rxav54,4,0.03528721628085374
99rxav54,5,-0.02998500749625177
99rxav54,6,0.05704467353951881
9d4b8u7f,1,0.011957944136095078
9d4b8u7f,2,0.06035313001605125
9d4b8u7f,3,0.05822452991883853
9d4b8u7f,4,0.07174928160919536
9d4b8u7f,5,0.019668049792531117
9d4b8u7f,6,-0.01944764096662832
9dptpzrf,1,0.06070460704606995
9dptpzrf,2,0.006980068959717478
9dptpzrf,3,0.15397489539748954
9dptpzrf,4,0.03128305264014308
9dptpzrf,5,0.017408626364108892
9dptpzrf,6,0.09346567411083495
9e1r9mu0,1,0.12688381137578997
9e1r9mu0,2,0.0013401232913428096
9e1r9mu0,3,0.11210317460317443
9e1r9mu0,4,0.09235294117647053
9e1r9mu0,5,0.06904761904761925
9e1r9mu0,6,0.021918792669780807
9e9jgfep,1,-0.013195020746887942
9e9jgfep,2,0.038897610326181664
9e9jgfep,3,0.08919890086662441
9e9jgfep,4,0.032017543859649056
9e9jgfep,5,-0.020948689553340727
9e9jgfep,6,0.05958848440775122
9eprutwa,1,-0.011937557392102671
9eprutwa,2,0.051566997121841984
9eprutwa,3,0.11908263627171622
9eprutwa,4,0.004161664665866205
9eprutwa,5,0.03093971631205661
9eprutwa,6,0.04002682425918935
9eybg7ux,1,0.0534146341463414
9eybg7ux,2,0.011222758710687675
9eybg7ux,3,0.042058562555457035
9eybg7ux,4,0.036015896671634406
9eybg7ux,5,1.870557426112418e-4
9eybg7ux,6,0.08587928464977634
9owrldau,1,-0.018739855393241855
9owrldau,2,0.04512987012987013
9owrldau,3,0.06257348618459735
9owrldau,4,0.04636196480168109
9owrldau,5,0.03693877551020419
9owrldau,6,0.0529636541366747
9qygdnaf,1,-0.008333333333333304
9qygdnaf,2,0.04383174266525258
9qygdnaf,3,0.005536849981294445
9qygdnaf,4,0.039271255060728594
9qygdnaf,5,0.10079855946136385
9qygdnaf,6,-0.0030515463917524244
9s5fp6s6,1,-0.012198628167741421
9s5fp6s6,2,0.05277777777777792
9s5fp6s6,3,0.04197520592395376
9s5fp6s6,4,0.02788442109517064
9s5fp6s6,5,0.0267748124890983
9s5fp6s6,6,0.05026061057334341
9ypnxdh1,1,0.026758893280632523
9ypnxdh1,2,0.038971906754333596
9ypnxdh1,3,0.051821862348178205
9ypnxdh1,4,0.06884210526315793
9ypnxdh1,5,0.001313067006207258
9ypnxdh1,6,0.04802429182148704
a2lhxhxk,1,0.031932773109243806
a2lhxhxk,2,0.13181321911480637
a2lhxhxk,3,0.07079569892473125
a2lhxhxk,4,0.09992163009404398
a2lhxhxk,5,-0.002661401098901117
a2lhxhxk,6,0.021595528455284674
a9n5v3d1,1,0.015931222751904617
a9n5v3d1,2,0.03717948717948716
a9n5v3d1,3,0.09951365506921073
a9n5v3d1,4,0.0749389084985067
a9n5v3d1,5,-0.0019762845849802257
a9n5v3d1,6,-0.04098256331933314
acyrm6vi,1,0.007070707070707116
acyrm6vi,2,0.06438577586206895
acyrm6vi,3,0.003981264637002324
acyrm6vi,4,-0.030407224822900702
acyrm6vi,5,0.05712451861360712
acyrm6vi,6,0.007254361799816311
adx0ufr2,1,-0.05854341736694679
adx0ufr2,2,-0.03591470258136931
adx0ufr2,3,-0.0014285714285714457
adx0ufr2,4,0.03567984570877525
adx0ufr2,5,-0.0391771166297844
adx0ufr2,6,-0.08920387432081278
ahrykldn,1,0.13658775111038668
ahrykldn,2,0.01212431693989069
ahrykldn,3,0.013815789473684115
ahrykldn,4,0.12850033738191635
ahrykldn,5,0.02576361221779544
ahrykldn,6,0.03964388374321304
ajw8rmzy,1,0.004411001556824057
ajw8rmzy,2,4.087471898630568e-4
ajw8rmzy,3,0.030316035895434967
ajw8rmzy,4,0.010714285714285787
ajw8rmzy,5,0.07121820615796526
ajw8rmzy,6,0.01608418531034772
au3z690l,1,0.005937921727395379
au3z690l,2,5.253586583149339e-4
au3z690l,3,0.023193814982671368
au3z690l,4,-0.031410649436400484
au3z690l,5,0.04906808672499052
au3z690l,6,0.09762059973924386
awz14fq9,1,-0.004370629370629486
awz14fq9,2,0.06725806451612892
awz14fq9,3,0.08296296296296302
awz14fq9,4,-0.0072771376591873604
awz14fq9,5,7.244626901714568e-4
awz14fq9,6,0.013071895424836555
bd6v7ia1,1,-0.05775877751500824
bd6v7ia1,2,0.017771643014277694
bd6v7ia1,3,0.08796296296296302
bd6v7ia1,4,0.007038712921065837
bd6v7ia1,5,-0.024097864331887875
bd6v7ia1,6,0.027844588344125842
bh4nuak1,1,0.03710825628017356
bh4nuak1,2,0.013741562198650081
bh4nuak1,3,0.07482089672381875
bh4nuak1,4,0.025987912598791185
bh4nuak1,5,0.03024211560796919
bh4nuak1,6,0.021910264862139872
bla7r2es,1,0.047056063804832404
bla7r2es,2,0.0032388663967610754
bla7r2es,3,0.008109416606148723
bla7r2es,4,0.003968253968254065
bla7r2es,5,-0.033836677075758215
bla7r2es,6,-0.027015724322515977
bx2hkvzu,1,-0.03301096067053522
bx2hkvzu,2,-0.038988587671290986
bx2hkvzu,3,0.012954284198425925
bx2hkvzu,4,-0.008039419087137012
bx2hkvzu,5,0.046222222222222276
bx2hkvzu,6,0.026561915450804552
byga4vql,1,0.024618616972686636
byga4vql,2,-0.019597774925117828
byga4vql,3,0.057328605200945626
byga4vql,4,0.06356275303643721
byga4vql,5,-0.010171519744714863
byga4vql,6,0.053707130763475885
c8cu3c3m,1,0.013297986060632039
c8cu3c3m,2,0.04785700557370742
c8cu3c3m,3,-0.003696236559139865
c8cu3c3m,4,0.049887640449438164
c8cu3c3m,5,0.003840544482255681
c8cu3c3m,6,0.04640813731722815
cjz75i22,1,0.03142857142857147
cjz75i22,2,0.05794954663793861
cjz75i22,3,0.02186213991769559
cjz75i22,4,0.02714932126696845
cjz75i22,5,-0.033124334555779233
cjz75i22,6,0.048645759087669216
cqohls3i,1,-0.015789473684210464
cqohls3i,2,0.1568901506879231
cqohls3i,3,0.08247779943686373
cqohls3i,4,0.026720744363592952
cqohls3i,5,0.0034863945578231803
cqohls3i,6,0.03787234042553189
cw1o9bs1,1,-0.06181190520619506
cw1o9bs1,2,-0.0013788031988234417
cw1o9bs1,3,0.13824719101123606
cw1o9bs1,4,0.09892807462564435
cw1o9bs1,5,-0.04230769230769227
cw1o9bs1,6,0.039064638485902914
d0ik7z9x,1,0.014929282346778483
d0ik7z9x,2,0.040029928918817737
d0ik7z9x,3,0.023831208257437675
d0ik7z9x,4,-0.012152222577550442
d0ik7z9x,5,0.02640067911714783
d0ik7z9x,6,0.009943553512018255
d2m1zo7g,1,0.013695395513577457
d2m1zo7g,2,0.04396910279263211
d2m1zo7g,3,-0.016978922716627487
d2m1zo7g,4,0.07321428571428568
d2m1zo7g,5,0.01338410061151507
d2m1zo7g,6,0.0066826730692280956
d3omyepd,1,0.06503225806451618
d3omyepd,2,0.03345543345543334
d3omyepd,3,0.09110169491525422
d3omyepd,4,0.024167067991769042
d3omyepd,5,-0.06188281764318637
d3omyepd,6,0.08534798534798527
d6it3y3p,1,0.04216796181610227
d6it3y3p,2,0.030277684844429498
d6it3y3p,3,-0.009041591320072317
d6it3y3p,4,-0.0267379679144385
d6it3y3p,5,0.010167251283615508
d6it3y3p,6,0.04118437594832436
decnc028,1,0.023210580912862988
decnc028,2,0.037634408602150615
decnc028,3,0.08272219312030737
decnc028,4,0.022113821138211365
decnc028,5,0.008022322985699382
decnc028,6,0.018670076726342577
diqhmi3m,1,0.05878432418021862
diqhmi3m,2,0.05158568123043428
diqhmi3m,3,0.0732010439537677
diqhmi3m,4,0.04873971193415638
diqhmi3m,5,4.0180006428802706e-4
diqhmi3m,6,0.0923439134984303
dkzozr6c,1,0.002358926919519
dkzozr6c,2,-0.00992611056707915
dkzozr6c,3,0.058763931104356626
dkzozr6c,4,0.046428571428571486
dkzozr6c,5,0.05528111032698191
dkzozr6c,6,0.058150456835453834
dmsi5tdj,1,0.01676660004441477
dmsi5tdj,2,0.0167138480629776
dmsi5tdj,3,0.03949768783674856
dmsi5tdj,4,0.04825930372148857
dmsi5tdj,5,-0.014480480989076394
dmsi5tdj,6,0.03651485148514855
dnoe2hz9,1,-0.02344706911636052
dnoe2hz9,2,-0.04114265181458854
dnoe2hz9,3,0.03941966784847928
dnoe2hz9,4,-0.0360566604664474
dnoe2hz9,5,-0.014389584681563816
dnoe2hz9,6,-0.002434385697983932
dq82faf2,1,-0.03404255319148941
dq82faf2,2,-0.04052684903748727
dq82faf2,3,-0.02175514794276201
dq82faf2,4,0.0034848724853475677
dq82faf2,5,-0.002758077226162392
dq82faf2,6,-0.016530727962664082
dr4gkvot,1,0.03637611530542206
dr4gkvot,2,0.04281188118811885
dr4gkvot,3,-0.017826617826617874
dr4gkvot,4,0.0351560789807801
dr4gkvot,5,0.03484706483769273
dr4gkvot,6,0.08477237048665609
ds5uz2d5,1,0.018458055809498886
ds5uz2d5,2,0.03184579928765974
ds5uz2d5,3,0.027433240916387103
ds5uz2d5,4,0.09762125424776025
ds5uz2d5,5,-6.72043010752521e-4
ds5uz2d5,6,0.010762448132780156
dyyp50j9,1,0.0024434156378601024
dyyp50j9,2,-0.03243736518997842
dyyp50j9,3,-0.024997811049820462
dyyp50j9,4,0.008337534416566483
dyyp50j9,5,0.02117768595041325
dyyp50j9,6,-0.02955760816723385
e9v1bzuc,1,-0.03306314970005064
e9v1bzuc,2,0.017105633142750265
e9v1bzuc,3,-0.009768009768009844
e9v1bzuc,4,-0.016122448979591697
e9v1bzuc,5,0.032308904649330006
e9v1bzuc,6,0.012482662968099856
eegst1da,1,0.09375824175824177
eegst1da,2,0.014299250581445322
eegst1da,3,-0.01506416999789617
eegst1da,4,-0.009092346616065727
eegst1da,5,-0.03469022017409107
eegst1da,6,0.06847697756788673
efi3fjue,1,0.03554778554778559
efi3fjue,2,0.026038233355306528
efi3fjue,3,0.057782466010314115
efi3fjue,4,0.04204081632653045
efi3fjue,5,-0.021121351766512975
efi3fjue,6,-0.0034516285853182227
ej4up0rn,1,0.04380341880341887
ej4up0rn,2,0.04309961787967642
ej4up0rn,3,0.05075973999089123
ej4up0rn,4,0.023623255100475582
ej4up0rn,5,0.0018007202881152873
ej4up0rn,6,0.0173301304049418
ejv5piey,1,-0.015320109659732295
ejv5piey,2,0.012375162831089859
ejv5piey,3,0.07452135493372603
ejv5piey,4,0.05872163519833706
ejv5piey,5,-0.025616178639140452
ejv5piey,6,0.005411118156837924
ektwqxeh,1,-0.012640449438202195
ektwqxeh,2,0.033113402061855646
ektwqxeh,3,0.11774891774891794
ektwqxeh,4,-0.01607818411097095
ektwqxeh,5,0.040739343643907966
ektwqxeh,6,0.07833970241483057
em7v17uu,1,0.027668502491476676
em7v17uu,2,0.009239026260302818
em7v17uu,3,0.07232989690721658
em7v17uu,4,0.04835955056179797
em7v17uu,5,0.017401021711366593
em7v17uu,6,0.07393608213280356
enhoisyi,1,0.017381553125876192
enhoisyi,2,-0.0495867768595043
enhoisyi,3,0.07902260341284717
enhoisyi,4,0.05143914473684208
enhoisyi,5,0.017185473411154284
enhoisyi,6,0.05819243308817956
eogyi8j4,1,-0.008403361344537785
eogyi8j4,2,0.013242064947235455
eogyi8j4,3,0.05034782608695654
eogyi8j4,4,0.039215686274509776
eogyi8j4,5,-0.0012820512820513885
eogyi8j4,6,0.07099848386398089
f3jt6ahq,1,0.026287553648068673
f3jt6ahq,2,0.03949865395648533
f3jt6ahq,3,0.025397489539748963
f3jt6ahq,4,0.02789115646258511
f3jt6ahq,5,0.014440018385169173
f3jt6ahq,6,0.025980392156862875
f6k7yhh9,1,0.051204819277108515
f6k7yhh9,2,0.030580762250453697
f6k7yhh9,3,0.029987022617723458
f6k7yhh9,4,0.11758118701007847
