id,bin,ls_binwise_rt
gmohu013,5,4.5
gmohu013,6,5.149999141693115
gszsrlmk,1,9.699999928474426
gszsrlmk,2,1.25
gszsrlmk,3,-5.350000023841858
gszsrlmk,4,11
gszsrlmk,5,9.400000035762787
gszsrlmk,6,11.849999964237213
h2fr0kzy,1,-0.20000000298023224
h2fr0kzy,2,-5.6500000059604645
h2fr0kzy,3,7.850000001490116
h2fr0kzy,4,-5.049999997019768
h2fr0kzy,5,9.649999998509884
h2fr0kzy,6,3.5999999940395355
h46neot4,1,3.399999998509884
h46neot4,2,-4.250000007450581
h46neot4,3,4.100000001490116
h46neot4,4,6.9000000059604645
h46neot4,5,7
h46neot4,6,23.899999998509884
h6f38bwq,1,29.949999809265137
h6f38bwq,2,-3.700000286102295
h6f38bwq,3,-7.700000047683716
h6f38bwq,4,18.09999966621399
h6f38bwq,5,-10.550000190734863
h6f38bwq,6,8.549999952316284
haqli8xf,1,2.5
haqli8xf,2,12
haqli8xf,3,3.9000000953674316
haqli8xf,4,-1.0000001192092896
haqli8xf,5,-3.8500001430511475
haqli8xf,6,6.3999998569488525
hdbjnl2c,1,6.499999940395355
hdbjnl2c,2,23.04999989271164
hdbjnl2c,3,5.899999976158142
hdbjnl2c,4,10.49999988079071
hdbjnl2c,5,-8.550000011920929
hdbjnl2c,6,15.749999940395355
he7sr8mk,1,-0.09999990463256836
he7sr8mk,2,10.300000190734863
he7sr8mk,3,1.149999976158142
he7sr8mk,4,4.850000023841858
he7sr8mk,5,0.9000000953674316
he7sr8mk,6,10.050000071525574
hegg4ro3,1,-0.800000011920929
hegg4ro3,2,16.649999916553497
hegg4ro3,3,1.9000000357627869
hegg4ro3,4,15.750000059604645
hegg4ro3,5,-3.0500001311302185
hegg4ro3,6,10.700000047683716
hgkrglvb,1,1.5
hgkrglvb,2,4
hgkrglvb,3,10
hgkrglvb,4,1.5
hgkrglvb,5,3
hgkrglvb,6,-1.5
hgvrtubi,1,17.649999998509884
hgvrtubi,2,-11.700000006705523
hgvrtubi,3,16.600000008940697
hgvrtubi,4,7.4000000059604645
hgvrtubi,5,18.100000001490116
hgvrtubi,6,7.5999999940395355
hi6zokfx,1,16.200000047683716
hi6zokfx,2,21.09999990463257
hi6zokfx,3,23.200000047683716
hi6zokfx,4,25.84999990463257
hi6zokfx,5,7.2499998807907104
hi6zokfx,6,12.700000047683716
hifa1lt0,1,18.5
hifa1lt0,2,-4
hifa1lt0,3,11
hifa1lt0,4,4
hifa1lt0,5,29
hifa1lt0,6,-4.5
hiz600nj,1,11.100000008940697
hiz600nj,2,11.050000004470348
hiz600nj,3,11.799999982118607
hiz600nj,4,17.899999998509884
hiz600nj,5,-18.400000005960464
hiz600nj,6,14.599999994039536
hprh5n1p,1,-4.349999904632568
hprh5n1p,2,-18.800000071525574
hprh5n1p,3,-0.6999998092651367
hprh5n1p,4,-0.6999999284744263
hprh5n1p,5,-15.450000047683716
hprh5n1p,6,21.600000143051147
hy7g3uyh,1,-16.949999999254942
hy7g3uyh,2,26.25
hy7g3uyh,3,12.449999999254942
hy7g3uyh,4,17.150000002235174
hy7g3uyh,5,-11
hy7g3uyh,6,12.900000002235174
hz8tf3vd,1,-5.700000001117587
hz8tf3vd,2,8.950000001117587
hz8tf3vd,3,-4.849999999627471
hz8tf3vd,4,8.049999997019768
hz8tf3vd,5,5.699999995529652
hz8tf3vd,6,2.75
i0g6t95m,1,19.950000000186265
i0g6t95m,2,9.849999999627471
i0g6t95m,3,24.450000001117644
i0g6t95m,4,10.100000001490116
i0g6t95m,5,11.500000001862645
i0g6t95m,6,8.799999998882413
i7buva8v,1,-50.699999928474426
i7buva8v,2,-14.899999976158142
i7buva8v,3,-5.599999785423279
i7buva8v,4,11.050000071525574
i7buva8v,5,-23.25000011920929
i7buva8v,6,-18.59999990463257
i8qv8im9,1,20.399999976158142
i8qv8im9,2,12.550000011920929
i8qv8im9,3,-12.199999988079071
i8qv8im9,4,12.54999989271164
i8qv8im9,5,-2.2000001072883606
i8qv8im9,6,-5.049999952316284
ignzshk6,1,-6.200000002980232
ignzshk6,2,12
ignzshk6,3,7.449999999254942
ignzshk6,4,9.849999997764826
ignzshk6,5,-6.650000000372529
ignzshk6,6,2.899999998509884
iufx87jk,1,0.30000000004656613
iufx87jk,2,-3.5
iufx87jk,3,16.649999999906868
iufx87jk,4,-4.099999999860302
iufx87jk,5,-10.800000000279397
iufx87jk,6,-7.700000000651983
jscgnhdg,1,20.5
jscgnhdg,2,22.699999809265137
jscgnhdg,3,10.700000047683716
jscgnhdg,4,9.650000095367432
jscgnhdg,5,19
jscgnhdg,6,9.199999928474426
juxni43e,1,18.499999523162842
juxni43e,2,10.199999809265137
juxni43e,3,5.849999904632568
juxni43e,4,0
juxni43e,5,6.69999885559082
juxni43e,6,0.9000000953674316
jwgxbjzf,1,0.3999999985098839
jwgxbjzf,2,8.25
jwgxbjzf,3,18.100000008940697
jwgxbjzf,4,13.450000010430813
jwgxbjzf,5,8.700000002980232
jwgxbjzf,6,-4.850000001490116
k1haxar6,1,20.65000009536743
k1haxar6,2,-3.4000000953674316
k1haxar6,3,-10.899999976158142
k1haxar6,4,0.8499999046325684
k1haxar6,5,15.549999952316284
k1haxar6,6,5
kaj4d6us,1,16.5
kaj4d6us,2,13.000000029802322
kaj4d6us,3,7.049999982118607
kaj4d6us,4,3.25
kaj4d6us,5,13.599999964237213
kaj4d6us,6,30.549999952316284
kfigyu57,1,-12.100000023841858
kfigyu57,2,-3.4999999701976208
kfigyu57,3,3.400000035762787
kfigyu57,4,29.399999976158142
kfigyu57,5,-10.150000035762787
kfigyu57,6,9.75000002980238
kkyl1756,1,7.600000001490116
kkyl1756,2,-2.4500000029802322
kkyl1756,3,18.44999999552965
kkyl1756,4,9.700000002980232
kkyl1756,5,-3.4500000029802322
kkyl1756,6,11.400000005960521
klijsnkr,1,1.800000000745115
klijsnkr,2,29.34999999869615
klijsnkr,3,-10.99999999906862
klijsnkr,4,-1.7000000001862645
klijsnkr,5,-1.4000000022351742
klijsnkr,6,13.900000000372529
knznxrg2,1,2.599999964237213
knznxrg2,2,11.049999952316284
knznxrg2,3,0.7500000596046448
knznxrg2,4,8.599999904632568
knznxrg2,5,1.949999988079071
knznxrg2,6,13.650000035762787
kv027ctc,1,3.4000000059604645
kv027ctc,2,-10.400000013411045
kv027ctc,3,-8.350000001490116
kv027ctc,4,-3.5999999940395355
kv027ctc,5,-11.299999997019768
kv027ctc,6,-0.9000000357627869
l75tdx7z,1,4.5
l75tdx7z,2,-6.5
l75tdx7z,3,-20.5
l75tdx7z,4,-6.5
l75tdx7z,5,14.5
l75tdx7z,6,-7.5
ldmmwz4f,1,-13.550000190734863
ldmmwz4f,2,-6.700000047683716
ldmmwz4f,3,4.8999998569488525
ldmmwz4f,4,-9.799999952316284
ldmmwz4f,5,6.9999998807907104
ldmmwz4f,6,6.450000047683716
llsj1iws,1,17.250000000931323
llsj1iws,2,4.249999999999943
llsj1iws,3,3.6500000013038516
llsj1iws,4,4.75
llsj1iws,5,4.550000000745115
llsj1iws,6,26.799999999813735
ln7kg8ue,1,2.399999998509884
ln7kg8ue,2,4.350000001490116
ln7kg8ue,3,9.800000004470348
ln7kg8ue,4,3.6999999955296516
ln7kg8ue,5,-19.950000002980232
ln7kg8ue,6,28.350000005215406
lv8ld5wh,1,4.499999970197678
lv8ld5wh,2,10.899999976158142
lv8ld5wh,3,-1.25
lv8ld5wh,4,10.5
lv8ld5wh,5,-1.199999988079071
lv8ld5wh,6,4.699999988079014
lykz1rsu,1,18.050000190734863
lykz1rsu,2,-8.449999928474426
lykz1rsu,3,31.90000009536743
lykz1rsu,4,18.350000143051147
lykz1rsu,5,-11.24999988079071
lykz1rsu,6,-1.9000000953674316
mee14g6o,1,8.050000071525574
mee14g6o,2,9.049999952316284
mee14g6o,3,20.449999928474426
mee14g6o,4,0.7000002861022949
mee14g6o,5,13.300000071525574
mee14g6o,6,11.200000047683716
megc4lwa,1,18.499999970197678
megc4lwa,2,6.400000035762787
megc4lwa,3,11.849999994039479
megc4lwa,4,6.449999988079014
megc4lwa,5,8.5
megc4lwa,6,10.300000011920986
mei70uns,1,4.850000023841858
mei70uns,2,4.700000166893005
mei70uns,3,17.549999952316284
mei70uns,4,12.300000190734863
mei70uns,5,4.099999904632568
mei70uns,6,35.99999976158142
merxonq0,1,-10.649999976158142
merxonq0,2,-0.2999999523162842
merxonq0,3,9.449999809265137
merxonq0,4,5.6000001430511475
merxonq0,5,-9.350000023841858
merxonq0,6,-1.2000000476837158
msc1rxqn,1,-2.3500001430511475
msc1rxqn,2,-0.899999737739563
msc1rxqn,3,11.600000023841858
msc1rxqn,4,2.5999999046325684
msc1rxqn,5,11.500000238418579
msc1rxqn,6,-4.699999928474426
mtlahwgq,1,14.200000047683716
mtlahwgq,2,-6.1499998569488525
mtlahwgq,3,7.799999952316284
mtlahwgq,4,10.400000095367432
mtlahwgq,5,-3.049999952316284
mtlahwgq,6,7.599999904632568
n29bvgfq,1,12.400000035762787
n29bvgfq,2,10.050000011920929
n29bvgfq,3,28.90000009536743
n29bvgfq,4,0.5
n29bvgfq,5,-23.650000035762787
n29bvgfq,6,-5.960464477539063e-8
n5zkdivb,1,-2.700000000419095
n5zkdivb,2,5.149999999674037
n5zkdivb,3,0.7999999998137355
n5zkdivb,4,11.300000000279397
n5zkdivb,5,-2.9499999987892807
n5zkdivb,6,14
n98bw1w1,1,8.00000000745058
n98bw1w1,2,13.5
n98bw1w1,3,0.4000000059604645
n98bw1w1,4,3
n98bw1w1,5,-6.299999997019768
n98bw1w1,6,9.49999999254942
ndrjpwzk,1,10.250000059604645
ndrjpwzk,2,22.899999976158142
ndrjpwzk,3,13.249999940395355
ndrjpwzk,4,22.25
ndrjpwzk,5,20.650000035762787
ndrjpwzk,6,2.850000023841858
nj1xo326,1,12.099999845027924
nj1xo326,2,19.700000047683716
nj1xo326,3,-1.050000011920929
nj1xo326,4,20.799999952316284
nj1xo326,5,-22.100000143051147
nj1xo326,6,-12.449999928474426
noei6ysf,1,12.550000190734863
noei6ysf,2,11.399999976158142
noei6ysf,3,-3
noei6ysf,4,15.699999809265137
noei6ysf,5,-4.3500001430511475
noei6ysf,6,10.299999952316284
nw012b80,1,16.5
nw012b80,2,33.5
nw012b80,3,47
nw012b80,4,23.5
nw012b80,5,-9.5
nw012b80,6,42
o0rf6ttx,1,12.299999952316284
o0rf6ttx,2,-7.549999952316284
o0rf6ttx,3,5.399999976158142
o0rf6ttx,4,7.949999928474426
o0rf6ttx,5,-17.350000023841858
o0rf6ttx,6,24.149999976158142
o0s5d3oa,1,14.299999952316284
o0s5d3oa,2,19.799999952316284
o0s5d3oa,3,35.90000009536743
o0s5d3oa,4,8.09999966621399
o0s5d3oa,5,-20.100000023841858
o0s5d3oa,6,14.5
o164htod,1,2
o164htod,2,-1.5
o164htod,3,2
o164htod,4,3.5
o164htod,5,-2
o164htod,6,1.5
o7t1h1uu,1,12.200000047683716
o7t1h1uu,2,22.5
o7t1h1uu,3,5.099999904632568
o7t1h1uu,4,18.55000001192093
o7t1h1uu,5,-4.900000035762787
o7t1h1uu,6,26.15000009536743
oc4nj0mw,1,17.099999994039536
oc4nj0mw,2,-8
oc4nj0mw,3,-1.7499999850988388
oc4nj0mw,4,25.099999994039536
oc4nj0mw,5,-29.099999994039536
oc4nj0mw,6,11.799999997019768
og139wwb,1,3.5499998331069946
og139wwb,2,-2.5500000715255737
og139wwb,3,-3.200000047683716
og139wwb,4,3.9499999284744263
og139wwb,5,10.00000011920929
og139wwb,6,-5.25
oj7dfs8q,1,-8.149999976158142
oj7dfs8q,2,1.350000023841858
oj7dfs8q,3,-4.649999976158142
oj7dfs8q,4,-1.0999999046325684
oj7dfs8q,5,-0.6999998092651367
oj7dfs8q,6,4.149999976158142
ojgtxh4b,1,18.75
ojgtxh4b,2,10.200000017881393
ojgtxh4b,3,24.5
ojgtxh4b,4,7.299999982118607
ojgtxh4b,5,-2.8499999940395355
ojgtxh4b,6,0.14999999105930328
op2f5tbq,1,-3
op2f5tbq,2,6.5
op2f5tbq,3,36.5
op2f5tbq,4,0.5
op2f5tbq,5,15
op2f5tbq,6,9.5
opoeebkv,1,-10.900000005960464
opoeebkv,2,5.900000005960521
opoeebkv,3,17.099999979138374
opoeebkv,4,2.8499999791383743
opoeebkv,5,-9.200000002980232
opoeebkv,6,9.049999997019768
orpo5v41,1,1.899999976158142
orpo5v41,2,-13.200000047683716
orpo5v41,3,4.200000047683716
orpo5v41,4,13.899999737739563
orpo5v41,5,2.149999976158142
orpo5v41,6,7.399999976158142
ou69io2m,1,-0.6000000238418579
ou69io2m,2,-2.5
ou69io2m,3,13.75
ou69io2m,4,8.100000023841858
ou69io2m,5,-6.25
ou69io2m,6,34.249999940395355
ov0ykrcj,1,-21.799999952316284
ov0ykrcj,2,9.5
ov0ykrcj,3,-10.800000190734863
ov0ykrcj,4,1.7000000476837158
ov0ykrcj,5,21.600000023841858
ov0ykrcj,6,-10.050000071525574
ov6zilsh,1,3.3499999046325684
ov6zilsh,2,16.40000009536743
ov6zilsh,3,25.699999809265137
ov6zilsh,4,13.399999976158142
ov6zilsh,5,6
ov6zilsh,6,15
ow986b5y,1,-8
ow986b5y,2,20.5
ow986b5y,3,-1.5
ow986b5y,4,15
ow986b5y,5,-10
ow986b5y,6,5
oy96qcal,1,23.899999856948853
oy96qcal,2,-23.90000021457672
oy96qcal,3,6.400000095367432
oy96qcal,4,3.4000000953674316
oy96qcal,5,-18.850000143051147
oy96qcal,6,-3.5999999046325684
p7r46bu5,1,1.1000001430511475
p7r46bu5,2,-11.250000059604645
p7r46bu5,3,41.250000059604645
p7r46bu5,4,1.449999988079071
p7r46bu5,5,6.949999988079071
p7r46bu5,6,-1.25
p82edp2y,1,-12.000000059604645
p82edp2y,2,-19.899999976158142
p82edp2y,3,-3.0000001192092896
p82edp2y,4,-8.300000071525574
p82edp2y,5,-2.6999999284744263
p82edp2y,6,6.049999892711639
pc2f0ui6,1,8.200000047683716
pc2f0ui6,2,10.699999809265137
pc2f0ui6,3,10.199999928474426
pc2f0ui6,4,-0.30000007152557373
pc2f0ui6,5,-5.549999952316284
pc2f0ui6,6,1.75
pc4rm08d,1,7.200000047683716
pc4rm08d,2,11.499999940395355
pc4rm08d,3,-11.250000059604645
pc4rm08d,4,-3.9999999403953552
pc4rm08d,5,-6
pc4rm08d,6,15.950000047683716
pft5n8y6,1,-5
pft5n8y6,2,-3.949999988079071
pft5n8y6,3,-5.100000023841858
pft5n8y6,4,8.699999928474426
pft5n8y6,5,4.999999940395355
pft5n8y6,6,-4
pl9my9hx,1,4.549999952316284
pl9my9hx,2,-10.349999785423279
pl9my9hx,3,10.850000023841858
pl9my9hx,4,17.149999976158142
pl9my9hx,5,-3.3500001430511475
pl9my9hx,6,-1.2000000476837158
pozsjx4f,1,1.3499999940395355
pozsjx4f,2,8.050000041723251
pozsjx4f,3,8.399999976158199
pozsjx4f,4,0.09999999403953552
pozsjx4f,5,-2.4500000178813934
pozsjx4f,6,5.000000059604645
pp56h32v,1,2.9000000059604645
pp56h32v,2,-2.5
pp56h32v,3,8.249999985098839
pp56h32v,4,2.2999999970197678
pp56h32v,5,-1.1499999910593033
pp56h32v,6,6
przvqjfv,1,-12.900000005960464
przvqjfv,2,-4.049999997019768
przvqjfv,3,5.249999985098839
przvqjfv,4,5.850000008940697
przvqjfv,5,-4.199999988079071
przvqjfv,6,-5.999999970197678
pw6hk232,1,-15.300000071525574
pw6hk232,2,-4.400000095367432
pw6hk232,3,1.250000238418579
pw6hk232,4,4.799999952316284
pw6hk232,5,3.299999952316284
pw6hk232,6,5.100000023841858
q2og7bcw,1,-7.900000095367432
q2og7bcw,2,-11.699999809265137
q2og7bcw,3,-12.100000143051147
q2og7bcw,4,6.999999761581421
q2og7bcw,5,2.9000000953674316
q2og7bcw,6,-10.100000023841858
qbftx87x,1,-17.100000023841858
qbftx87x,2,-1
qbftx87x,3,9.200000047683716
qbftx87x,4,3.949999988079071
qbftx87x,5,-4.200000017881393
qbftx87x,6,15.599999964237213
qh2z8vvu,1,-3.0499999821186066
qh2z8vvu,2,-3.5
qh2z8vvu,3,10.90000006556511
qh2z8vvu,4,26.700000017881393
qh2z8vvu,5,15.699999988079071
qh2z8vvu,6,4.950000017881393
qkicgoft,1,29.799999952316284
qkicgoft,2,26.75
qkicgoft,3,19.200000047683716
qkicgoft,4,2.6500000953674316
qkicgoft,5,13.75
qkicgoft,6,2.950000047683716
qqwe9imb,1,2.5500001907348633
qqwe9imb,2,-8.099999904632568
qqwe9imb,3,25.09999990463257
qqwe9imb,4,-6.549999833106995
qqwe9imb,5,3.299999952316284
qqwe9imb,6,8.25000011920929
qraan3df,1,5.7500001192092896
qraan3df,2,1.0000001192092896
qraan3df,3,-16.90000009536743
qraan3df,4,15.599999904632568
qraan3df,5,-2.899999976158142
qraan3df,6,-0.75
qt76109e,1,-7.5999999940395355
qt76109e,2,-11.100000001490116
qt76109e,3,32.149999994784594
qt76109e,4,-11.550000004470348
qt76109e,5,5.850000001490116
qt76109e,6,10.599999994039536
qtl2vxy4,1,4.850000023841858
qtl2vxy4,2,-0.8999998569488525
qtl2vxy4,3,14.050000071525574
qtl2vxy4,4,7.8500001430511475
qtl2vxy4,5,4.049999952316284
qtl2vxy4,6,17.300000071525574
qw0603kl,1,20.40000009536743
qw0603kl,2,-1.9499998092651367
qw0603kl,3,26.050000429153442
qw0603kl,4,12.350000143051147
qw0603kl,5,-4.749999761581421
qw0603kl,6,-0.20000004768371582
qyefhmeo,1,8.5
qyefhmeo,2,8.5
qyefhmeo,3,12
qyefhmeo,4,23
qyefhmeo,5,7
qyefhmeo,6,15
r0jqeaev,1,-3
r0jqeaev,2,-9
r0jqeaev,3,2
r0jqeaev,4,24
r0jqeaev,5,21
r0jqeaev,6,-3.5
r1rsvgco,1,6.150000000372529
r1rsvgco,2,23.149999999441206
r1rsvgco,3,3.5
r1rsvgco,4,4.200000001117587
r1rsvgco,5,3.25
r1rsvgco,6,3.2000000029802322
r84jyjzi,1,-1.1000001430511475
r84jyjzi,2,2.549999952316284
r84jyjzi,3,2.399999976158142
r84jyjzi,4,6.950000047683716
r84jyjzi,5,9.300000071525574
r84jyjzi,6,8.00000011920929
r9pl56hp,1,-12.950000047683716
r9pl56hp,2,2.200000047683716
r9pl56hp,3,-5.400000095367432
r9pl56hp,4,-0.2999999523162842
r9pl56hp,5,7.6000001430511475
r9pl56hp,6,10.199999809265137
rwtn9oet,1,-4.899999976158142
rwtn9oet,2,-14.399999976158142
rwtn9oet,3,-18
rwtn9oet,4,7.650000035762787
rwtn9oet,5,-12.399999976158142
rwtn9oet,6,-4
s6ye1o1i,1,-17.09999990463257
s6ye1o1i,2,1.2000000476837158
s6ye1o1i,3,-9.700000166893005
s6ye1o1i,4,27.699999809265137
s6ye1o1i,5,-8.400000095367432
s6ye1o1i,6,11.899999976158142
sckw9xi2,1,24.34999966621399
sckw9xi2,2,15.549999952316284
sckw9xi2,3,10.700000286102295
sckw9xi2,4,-9.199999809265137
sckw9xi2,5,-2.500000238418579
sckw9xi2,6,22.649999856948853
si7hbkx8,1,-9.600000143051147
si7hbkx8,2,20.899999856948853
si7hbkx8,3,11.75
si7hbkx8,4,21.90000009536743
si7hbkx8,5,-8.350000023841858
si7hbkx8,6,26.299999952316284
sjmltdl9,1,-6.849999904632568
sjmltdl9,2,2.150000035762787
sjmltdl9,3,3.100000023841858
sjmltdl9,4,20.850000023841858
sjmltdl9,5,1.399999976158142
sjmltdl9,6,28.94999998807907
sjp7cniy,1,8.5
sjp7cniy,2,1.5
sjp7cniy,3,2
sjp7cniy,4,5
sjp7cniy,5,-4
sjp7cniy,6,9
sl71orxp,1,-5.900000000023283
sl71orxp,2,-0.6000000000931323
sl71orxp,3,-0.5500000000465661
sl71orxp,4,2.6000000005587935
sl71orxp,5,7.999999999534339
sl71orxp,6,4.699999999720603
sm7365pn,1,15
sm7365pn,2,-3.5999999046325684
sm7365pn,3,8.099999904632568
sm7365pn,4,13.900000095367432
sm7365pn,5,-12.24999988079071
sm7365pn,6,-8.099999785423279
t4wh6a8a,1,13.5
t4wh6a8a,2,22.5
t4wh6a8a,3,10.000000059604645
t4wh6a8a,4,11.500000059604645
t4wh6a8a,5,2.75
t4wh6a8a,6,13.949999988079071
tcvcarp3,1,-9.549999982118607
tcvcarp3,2,3.0999999791383743
tcvcarp3,3,2.449999988079071
tcvcarp3,4,4.699999988079071
tcvcarp3,5,-5.999999985098839
tcvcarp3,6,10.400000005960464
td18pjfx,1,-1.3000000715255737
td18pjfx,2,14.900000095367432
td18pjfx,3,0.9999997615814209
td18pjfx,4,0.9000000953674316
td18pjfx,5,3.850000023841858
td18pjfx,6,4
teq2jd9p,1,23.90000009536743
teq2jd9p,2,33.950000166893005
teq2jd9p,3,31.799999952316284
teq2jd9p,4,15.700000047683716
teq2jd9p,5,14.049999952316284
teq2jd9p,6,16.950000047683716
tjix77rv,1,17.199999999254942
tjix77rv,2,9.549999999813735
tjix77rv,3,30.300000000745058
tjix77rv,4,15.600000000558794
tjix77rv,5,2.800000000745058
tjix77rv,6,15.150000000372529
tkc3bql3,1,-3.699999988079071
tkc3bql3,2,6.500000007450581
tkc3bql3,3,6.5
tkc3bql3,4,12.049999989569187
tkc3bql3,5,-8.500000014901161
tkc3bql3,6,26.700000002980232
tlv2ma31,1,-5.299999999580848
tlv2ma31,2,11.849999999860302
tlv2ma31,3,-6.149999999906868
tlv2ma31,4,15.799999999348074
tlv2ma31,5,-12.5
tlv2ma31,6,6.800000000279397
tngsmbfb,1,-5.7999999998137355
tngsmbfb,2,6.7999999998137355
tngsmbfb,3,2.0999999998603016
tngsmbfb,4,1.9500000001862645
tngsmbfb,5,-4.250000000465661
tngsmbfb,6,12.200000000186265
twjbvnlp,1,8.700000286102295
twjbvnlp,2,-11.000000476837158
twjbvnlp,3,13.599999904632568
twjbvnlp,4,0.39999985694885254
twjbvnlp,5,3.8000001907348633
twjbvnlp,6,6.400000095367432
txj3817a,1,-8.799999952316284
txj3817a,2,16.00000011920929
txj3817a,3,-13.850000143051147
txj3817a,4,8.899999976158142
txj3817a,5,-9.500000059604645
txj3817a,6,-3.850000023841858
u2woyp9g,1,-19.950000047683716
u2woyp9g,2,-26.600000381469727
u2woyp9g,3,26.549999952316284
u2woyp9g,4,6.299999952316284
u2woyp9g,5,-3.1000003814697266
u2woyp9g,6,35.799999713897705
u32swc61,1,-10.149999976158142
u32swc61,2,5.599999964237213
u32swc61,3,-5.949999988079071
u32swc61,4,5.249999940395355
u32swc61,5,-7.999999940395355
u32swc61,6,2.299999952316284
u8ofwyp7,1,-19.450000017881393
u8ofwyp7,2,25.400000005960464
u8ofwyp7,3,19.30000001192093
u8ofwyp7,4,10.000000029802322
u8ofwyp7,5,10.300000011920929
u8ofwyp7,6,11.600000023841858
u958vef7,1,15
u958vef7,2,13
u958vef7,3,0.5
u958vef7,4,8
u958vef7,5,-9
u958vef7,6,20.5
ud3qt2ba,1,-28
ud3qt2ba,2,-0.4999997615814209
ud3qt2ba,3,8.849999904632568
ud3qt2ba,4,5.849999904632568
ud3qt2ba,5,-21.09999990463257
ud3qt2ba,6,5.350000023841858
un3gjc1s,1,8.200000002980232
un3gjc1s,2,16.5
un3gjc1s,3,20.44999999552965
un3gjc1s,4,7.950000010430813
un3gjc1s,5,12.24999999254942
un3gjc1s,6,19.700000002980232
usnnjdm9,1,-2.800000000745058
usnnjdm9,2,-2.700000001117587
usnnjdm9,3,4.199999995529652
usnnjdm9,4,12.800000000745058
usnnjdm9,5,-13.900000002235174
usnnjdm9,6,-8.199999999254942
ut85pm0q,1,-2.399999976158142
ut85pm0q,2,-0.40000009536743164
ut85pm0q,3,1.3000001907348633
ut85pm0q,4,-3.6499998569488525
ut85pm0q,5,-9.350000023841858
ut85pm0q,6,1.8499997854232788
uuurrbbj,1,-2.4000000953674316
uuurrbbj,2,12.350000143051147
uuurrbbj,3,-4.3500001430511475
uuurrbbj,4,-0.2999999523162842
uuurrbbj,5,-8.900000095367432
uuurrbbj,6,7.699999809265137
uzghar5a,1,5.849999904632568
uzghar5a,2,11.199999928474426
uzghar5a,3,16.5
uzghar5a,4,4.350000023841858
uzghar5a,5,28.049999952316284
uzghar5a,6,17.549999833106995
v6fn4eru,1,8
v6fn4eru,2,-4.5
v6fn4eru,3,0
v6fn4eru,4,-11
v6fn4eru,5,0.5
v6fn4eru,6,-10.5
v7zfve4a,1,1.100000023841801
v7zfve4a,2,25.90000000596052
v7zfve4a,3,10.399999976158142
v7zfve4a,4,12.800000011920986
v7zfve4a,5,19.150000005960464
v7zfve4a,6,12.54999998211855
vduxnyfy,1,8.150000035762787
vduxnyfy,2,-14.549999952316284
vduxnyfy,3,2
vduxnyfy,4,10.799999952316284
vduxnyfy,5,-10.099999964237213
vduxnyfy,6,7.300000011920929
vl6m2tlj,1,3.5000000596046448
vl6m2tlj,2,-27.19999998807907
vl6m2tlj,3,36.500000059604645
vl6m2tlj,4,-7.150000035762787
vl6m2tlj,5,-1.6500000357627869
vl6m2tlj,6,13.799999952316284
vrydb0xr,1,-4
vrydb0xr,2,-3.1999999284744263
vrydb0xr,3,-3.049999952316284
vrydb0xr,4,18.84999990463257
vrydb0xr,5,-16.249999940395355
vrydb0xr,6,-3.099999964237213
vs7415pm,1,9.050000000745058
vs7415pm,2,31.799999999813735
vs7415pm,3,16.850000000558794
vs7415pm,4,6.549999998882356
vs7415pm,5,-30.89999999944115
vs7415pm,6,-2.199999999254999
vz5xf26j,1,21.599999964237213
vz5xf26j,2,8.650000035762787
vz5xf26j,3,9.099999964237213
vz5xf26j,4,7.300000011920929
vz5xf26j,5,-9.649999976158142
vz5xf26j,6,23
w6fxd0ct,1,7.450000002980232
w6fxd0ct,2,-5.399999991059303
w6fxd0ct,3,7.500000007450581
w6fxd0ct,4,6.250000007450581
w6fxd0ct,5,0.4999999850988388
w6fxd0ct,6,-14.099999994039479
weakyj8i,1,-7.399999976158142
weakyj8i,2,-6.3499999940395355
weakyj8i,3,-10.400000005960464
weakyj8i,4,3.5
weakyj8i,5,9.25
weakyj8i,6,-6.299999982118607
wl1d54gn,1,33.09999996423721
wl1d54gn,2,-24.950000002980232
wl1d54gn,3,44.65000002086168
wl1d54gn,4,-4.9000000059604645
wl1d54gn,5,1.7999999970197678
wl1d54gn,6,1.5000000149011612
x0p6rm1y,1,11.549999989569187
x0p6rm1y,2,-8
x0p6rm1y,3,24.899999991059303
x0p6rm1y,4,-1.4500000029802322
x0p6rm1y,5,5.0999999940395355
x0p6rm1y,6,-13.99999999254942
x0xukvie,1,-2.5
x0xukvie,2,-12.5
x0xukvie,3,15.5
x0xukvie,4,3
x0xukvie,5,-5.5
x0xukvie,6,-6
x3yr520m,1,-3.299999952316284
x3yr520m,2,28.950000047683716
x3yr520m,3,1.949999988079071
x3yr520m,4,3.2000001072883606
x3yr520m,5,-14.599999904632568
x3yr520m,6,23.049999952316284
x7813yq0,1,-0.6000000238418579
x7813yq0,2,-26.649999856948853
x7813yq0,3,22.199999809265137
x7813yq0,4,13.49999988079071
x7813yq0,5,-12.900000095367432
x7813yq0,6,4.8999998569488525
xivwne6i,1,32.60000002384186
xivwne6i,2,-18.450000047683716
xivwne6i,3,-27.59999990463257
xivwne6i,4,11.000000238418579
xivwne6i,5,11.899999976158142
xivwne6i,6,-13.599999904632568
xmklclsz,1,-10.999999985098782
xmklclsz,2,28.899999991059303
xmklclsz,3,-1.450000002980289
xmklclsz,4,12.099999994039479
xmklclsz,5,7.899999976158142
xmklclsz,6,2.5
xroufr90,1,-10.549999952316284
xroufr90,2,25.799999952316284
xroufr90,3,-7.600000083446503
