id,aq_sum,aq_group,bin,overall_median_rt,bin_median_rt,overall_mean_acc,bin_mean_acc,aq_centered,bin_mean_acc_perc,bin_median_rt_scaled,bin_mean_error_rate_scaled,bias
91e0xbu5,15,1,1,320.10000014305115,335.39999985694885,0.9069539666993146,0.880813953488372,-3.148648648648649,88.0813953488372,0.7502815341094158,1.093082512466679,-0.3428009783572632
91e0xbu5,15,1,2,320.10000014305115,337.10000002384186,0.9069539666993146,0.9159420289855073,-3.148648648648649,91.59420289855072,0.8543314658374956,-0.37789746479954117,1.2322289306370369
91e0xbu5,15,1,3,320.10000014305115,327.4499999284744,0.9069539666993146,0.9053254437869822,-3.148648648648649,90.53254437869822,0.26369514082227524,0.06666956692540559,0.19702557389686964
91e0xbu5,15,1,4,320.10000014305115,294.30000019073486,0.9069539666993146,0.9447674418604652,-3.148648648648649,94.47674418604652,-1.7652783126343081,-1.5849549131631164,-0.1803233994711917
91e0xbu5,15,1,5,320.10000014305115,314,0.9069539666993146,0.9126506024096384,-3.148648648648649,91.26506024096383,-0.5595233514783341,-0.24006974377508883,-0.31945360770324527
91e0xbu5,15,1,6,320.10000014305115,330.59999990463257,0.9069539666993146,0.8820058997050146,-3.148648648648649,88.20058997050147,0.4564935233434556,1.043170042345663,-0.5866765190022073
934tcrxh,22,2,1,400.60000014305115,434.60000002384186,0.9332023575638508,0.9470588235294116,3.851351351351351,94.70588235294116,0.8670901942707651,-0.5365584034976554,1.4036485977684205
934tcrxh,22,2,2,400.60000014305115,442.09999990463257,0.9332023575638508,0.9591836734693876,3.851351351351351,95.91836734693877,1.0693138692551831,-1.0064823553059163,2.0757962245610995
934tcrxh,22,2,3,400.60000014305115,425.4500000476837,0.9332023575638508,0.9281437125748504,3.851351351351351,92.81437125748504,0.620377307511231,0.19653633438878665,0.42384097312244434
934tcrxh,22,2,4,400.60000014305115,352.85000002384186,0.9332023575638508,0.9026548672566372,3.851351351351351,90.26548672566372,-1.3371478980948133,1.1844099145370244,-2.521557812631838
934tcrxh,22,2,5,400.60000014305115,368.4499999284744,0.9332023575638508,0.9037900874635568,3.851351351351351,90.37900874635568,-0.9165226500129724,1.1404120779906612,-2.0569347280036334
934tcrxh,22,2,6,400.60000014305115,391.2000000476837,0.9332023575638508,0.9584569732937686,3.851351351351351,95.84569732937686,-0.30311082292939356,-0.9783175681129017,0.6752067451835082
95qq6nys,22,2,1,338.75,331.2999999523163,0.8963178294573642,0.9,3.851351351351351,90,-1.5361949457847295,-0.29793837038032506,-1.2382565754044044
95qq6nys,22,2,2,338.75,345.19999998807907,0.8963178294573642,0.8856304985337242,3.851351351351351,88.56304985337242,1.2369361836518666,0.9171564228086914,0.3197797608431753
95qq6nys,22,2,3,338.75,343.90000009536743,0.8963178294573642,0.8901408450704226,3.851351351351351,89.01408450704226,0.9775786180786629,0.5357584595541818,0.4418201585244811
95qq6nys,22,2,4,338.75,337.7999999523163,0.8963178294573642,0.8853868194842405,3.851351351351351,88.53868194842404,-0.23940701089543992,0.9377620885606911,-1.177169099456131
95qq6nys,22,2,5,338.75,337.7999999523163,0.8963178294573642,0.915915915915916,3.851351351351351,91.59159159159161,-0.23940701089543992,-1.643799018618666,1.4043920077232261
95qq6nys,22,2,6,338.75,338,0.8963178294573642,0.9017857142857142,3.851351351351351,90.17857142857142,-0.19950583415489756,-0.4489395819245755,0.24943374776967794
98n9czmc,17,1,1,378.64999997615814,421.1999999284744,0.945012165450122,0.9767441860465116,-1.1486486486486491,97.67441860465115,1.400260634088992,-1.7271562821173505,3.1274169162063425
98n9czmc,17,1,2,378.64999997615814,406.14999997615814,0.945012165450122,0.9552238805970148,-1.1486486486486491,95.52238805970148,0.8740703089386963,-0.5532366607576064,1.4273069696963026
98n9czmc,17,1,3,378.64999997615814,383.2000000476837,0.945012165450122,0.935483870967742,-1.1486486486486491,93.5483870967742,0.07167376655833274,0.5235689024355263,-0.4518951358771936
98n9czmc,17,1,4,378.64999997615814,346.60000014305115,0.945012165450122,0.936231884057971,-1.1486486486486491,93.6231884057971,-1.2079651644275373,0.48276524164574547,-1.6907304060732828
98n9czmc,17,1,5,378.64999997615814,373.0500000715256,0.945012165450122,0.9252873563218392,-1.1486486486486491,92.52873563218392,-0.28319877860125453,1.079782597468705,-1.3629813760699596
98n9czmc,17,1,6,378.64999997615814,356.6999999284744,0.945012165450122,0.9415204678362572,-1.1486486486486491,94.15204678362572,-0.8548407665572332,0.19427620132498077,-1.0491169678822139
99rxav54,21,2,1,345.85000002384186,332.7000000476837,0.9346534653465344,0.8952095808383232,2.851351351351351,89.52095808383233,-1.4426131375669249,1.6052251391763386,-3.0478382767432635
99rxav54,21,2,2,345.85000002384186,337.8000000715256,0.9346534653465344,0.936599423631124,2.851351351351351,93.6599423631124,-0.8755744434424719,-0.07713337956572626,-0.7984410638767456
