datetime,id,trial_type,correct,p_or_r,block,first_response,trial_number,sequence,is_practice,correct_pos,cumulative_rt,actual_triplet,triplet_type
2023-03-16T12:50:17Z,5ckvwhwy,serial-reaction-time,1,R,1,1,47,3124,1,3,563.8999999761581,113,X
2023-03-16T12:50:18Z,5ckvwhwy,serial-reaction-time,1,R,1,1,48,3124,1,4,448.7999999821186,134,X
2023-03-16T12:50:19Z,5ckvwhwy,serial-reaction-time,1,R,1,1,49,3124,1,2,830.2999999821186,342,X
2023-03-16T12:50:20Z,5ckvwhwy,serial-reaction-time,1,R,1,1,50,3124,1,2,426.09999999403954,422,X
2023-03-16T12:50:20Z,5ckvwhwy,serial-reaction-time,1,R,1,1,51,3124,1,4,410.800000011921,224,X
2023-03-16T12:50:21Z,5ckvwhwy,serial-reaction-time,1,R,1,1,52,3124,1,3,463,243,X
2023-03-16T12:50:21Z,5ckvwhwy,serial-reaction-time,1,R,1,1,53,3124,1,4,423.199999988079,434,X
2023-03-16T12:50:22Z,5ckvwhwy,serial-reaction-time,1,R,1,1,54,3124,1,2,801.7000000178814,342,X
2023-03-16T12:50:23Z,5ckvwhwy,serial-reaction-time,1,R,1,1,55,3124,1,1,486.90000000596046,421,X
2023-03-16T12:50:23Z,5ckvwhwy,serial-reaction-time,1,R,1,1,56,3124,1,1,392,211,X
2023-03-16T12:50:24Z,5ckvwhwy,serial-reaction-time,1,R,1,1,57,3124,1,3,586.3000000119209,113,X
2023-03-16T12:50:25Z,5ckvwhwy,serial-reaction-time,1,R,1,1,58,3124,1,3,361.09999999403954,133,X
2023-03-16T12:50:25Z,5ckvwhwy,serial-reaction-time,1,R,1,1,59,3124,1,3,338.59999999403954,333,X
2023-03-16T12:50:26Z,5ckvwhwy,serial-reaction-time,1,R,1,1,60,3124,1,4,333.19999998807907,334,X
2023-03-16T12:50:26Z,5ckvwhwy,serial-reaction-time,1,R,1,1,61,3124,1,3,397,343,X
2023-03-16T12:50:27Z,5ckvwhwy,serial-reaction-time,1,R,1,1,62,3124,1,1,596.2000000178814,431,X
