datetime,id,trial_type,correct,p_or_r,block,first_response,trial_number,sequence,is_practice,correct_pos,cumulative_rt,actual_triplet,triplet_type
2023-04-11T22:50:06Z,qh2z8vvu,serial-reaction-time,1,R,1,1,43,4132,0,1,426.800000011921,241,L
2023-04-11T22:50:07Z,qh2z8vvu,serial-reaction-time,1,P,1,1,44,4132,0,1,311.39999997615814,411,H
2023-04-11T22:50:07Z,qh2z8vvu,serial-reaction-time,1,R,1,1,45,4132,0,1,294.89999997615814,111,R
2023-04-11T22:50:08Z,qh2z8vvu,serial-reaction-time,1,P,1,1,46,4132,0,3,341,113,H
2023-04-11T22:50:08Z,qh2z8vvu,serial-reaction-time,1,R,1,1,47,4132,0,3,324.7000000476837,133,H
2023-04-11T22:50:08Z,qh2z8vvu,serial-reaction-time,1,P,1,1,48,4132,0,2,332.5,332,H
2023-04-11T22:50:09Z,qh2z8vvu,serial-reaction-time,1,R,1,1,49,4132,0,2,295.69999998807907,322,H
2023-04-11T22:50:09Z,qh2z8vvu,serial-reaction-time,1,P,1,1,50,4132,0,4,440.2000000476837,224,H
2023-04-11T22:50:10Z,qh2z8vvu,serial-reaction-time,1,R,1,1,51,4132,0,1,315.19999998807907,241,L
2023-04-11T22:50:10Z,qh2z8vvu,serial-reaction-time,1,P,1,1,52,4132,0,1,304.69999998807907,411,H
2023-04-11T22:50:11Z,qh2z8vvu,serial-reaction-time,1,R,1,1,53,4132,0,2,420.4000000357628,112,L
2023-04-11T22:50:11Z,qh2z8vvu,serial-reaction-time,1,P,1,1,54,4132,0,3,403.60000002384186,123,H
2023-04-11T22:50:12Z,qh2z8vvu,serial-reaction-time,1,R,1,1,55,4132,0,4,383.60000002384186,234,H
2023-04-11T22:50:12Z,qh2z8vvu,serial-reaction-time,NA,P,1,1,56,4132,0,2,336.5,342,H
2023-04-11T22:50:13Z,qh2z8vvu,serial-reaction-time,1,P,1,0,56,4132,0,2,580.1999999880791,342,H
2023-04-11T22:50:13Z,qh2z8vvu,serial-reaction-time,1,R,1,1,57,4132,0,2,370.5999999642372,422,L
2023-04-11T22:50:14Z,qh2z8vvu,serial-reaction-time,1,P,1,1,58,4132,0,4,649.3999999761581,224,H
2023-04-11T22:50:14Z,qh2z8vvu,serial-reaction-time,NA,R,1,1,59,4132,0,2,343.10000002384186,242,T
2023-04-11T22:50:15Z,qh2z8vvu,serial-reaction-time,1,R,1,0,59,4132,0,2,538.8999999761581,242,T
2023-04-11T22:50:15Z,qh2z8vvu,serial-reaction-time,1,P,1,1,60,4132,0,1,486,421,H
2023-04-11T22:50:16Z,qh2z8vvu,serial-reaction-time,1,R,1,1,61,4132,0,4,458.39999997615814,214,H
2023-04-11T22:50:16Z,qh2z8vvu,serial-reaction-time,NA,P,1,1,62,4132,0,3,429.60000002384186,143,H
2023-04-11T22:50:16Z,qh2z8vvu,serial-reaction-time,1,P,1,0,62,4132,0,3,633.8000000119209,143,H
2023-04-11T22:50:17Z,qh2z8vvu,serial-reaction-time,1,R,1,1,63,4132,0,2,413.5999999642372,432,L
2023-04-11T22:50:17Z,qh2z8vvu,serial-reaction-time,1,P,1,1,64,4132,0,2,309.5999999642372,322,H
2023-04-11T22:50:18Z,qh2z8vvu,serial-reaction-time,1,R,1,1,65,4132,0,3,398.9000000357628,223,L
2023-04-11T22:50:18Z,qh2z8vvu,serial-reaction-time,1,P,1,1,66,4132,0,4,390,234,H
2023-04-11T22:50:19Z,qh2z8vvu,serial-reaction-time,NA,R,1,1,67,4132,0,1,300,341,L
2023-04-11T22:50:19Z,qh2z8vvu,serial-reaction-time,1,R,1,0,67,4132,0,1,532.2000000476837,341,L
2023-04-11T22:50:20Z,qh2z8vvu,serial-reaction-time,1,P,1,1,68,4132,0,1,309,411,H
2023-04-11T22:50:20Z,qh2z8vvu,serial-reaction-time,1,R,1,1,69,4132,0,4,375,114,L
2023-04-11T22:50:21Z,qh2z8vvu,serial-reaction-time,1,P,1,1,70,4132,0,3,419.10000002384186,143,H
2023-04-11T22:50:21Z,qh2z8vvu,serial-reaction-time,1,R,1,1,71,4132,0,4,442.5999999642372,434,T
