datetime,id,trial_type,correct,p_or_r,block,first_response,trial_number,sequence,is_practice,correct_pos,cumulative_rt,actual_triplet,triplet_type
2023-04-27T23:50:00Z,yk3unkzo,fullscreen,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-04-27T23:50:09Z,yk3unkzo,html-keyboard-response,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-04-27T23:50:10Z,yk3unkzo,serial-reaction-time,1,R,1,1,1,3214,0,1,574.5,1,X
2023-04-27T23:50:11Z,yk3unkzo,serial-reaction-time,1,P,1,1,2,3214,0,3,371.0999999996274,13,X
2023-04-27T23:50:11Z,yk3unkzo,serial-reaction-time,1,R,1,1,3,3214,0,3,260,133,L
2023-04-27T23:50:12Z,yk3unkzo,serial-reaction-time,1,P,1,1,4,3214,0,2,294.5,332,H
2023-04-27T23:50:12Z,yk3unkzo,serial-reaction-time,1,R,1,1,5,3214,0,2,231.5,322,H
2023-04-27T23:50:13Z,yk3unkzo,serial-reaction-time,1,P,1,1,6,3214,0,1,368.9000000003726,221,H
2023-04-27T23:50:13Z,yk3unkzo,serial-reaction-time,1,R,1,1,7,3214,0,1,187.69999999925497,211,H
2023-04-27T23:50:14Z,yk3unkzo,serial-reaction-time,1,P,1,1,8,3214,0,4,459.30000000074506,114,H
2023-04-27T23:50:16Z,yk3unkzo,serial-reaction-time,1,R,1,1,9,3214,0,2,1822.0999999996277,142,L
2023-04-27T23:50:16Z,yk3unkzo,serial-reaction-time,1,P,1,1,10,3214,0,3,346.90000000037253,423,H
2023-04-27T23:50:17Z,yk3unkzo,serial-reaction-time,1,R,1,1,11,3214,0,2,369.80000000074506,232,T
2023-04-27T23:50:17Z,yk3unkzo,serial-reaction-time,1,P,1,1,12,3214,0,2,284.30000000074506,322,H
2023-04-27T23:50:18Z,yk3unkzo,serial-reaction-time,1,R,1,1,13,3214,0,4,408.1000000014901,224,L
2023-04-27T23:50:18Z,yk3unkzo,serial-reaction-time,1,P,1,1,14,3214,0,1,329.1000000014901,241,H
2023-04-27T23:50:18Z,yk3unkzo,serial-reaction-time,1,R,1,1,15,3214,0,1,220.7000000011176,411,L
2023-04-27T23:50:19Z,yk3unkzo,serial-reaction-time,1,P,1,1,16,3214,0,4,317.1000000014901,114,H
2023-04-27T23:50:19Z,yk3unkzo,serial-reaction-time,1,R,1,1,17,3214,0,2,370.69999999925494,142,L
2023-04-27T23:50:20Z,yk3unkzo,serial-reaction-time,1,P,1,1,18,3214,0,3,474.9000000003726,423,H
2023-04-27T23:50:20Z,yk3unkzo,serial-reaction-time,1,R,1,1,19,3214,0,4,322.09999999962747,234,L
2023-04-27T23:50:21Z,yk3unkzo,serial-reaction-time,1,P,1,1,20,3214,0,2,505.5,342,H
2023-04-27T23:50:21Z,yk3unkzo,serial-reaction-time,1,R,1,1,21,3214,0,2,209.30000000074503,422,L
2023-04-27T23:50:22Z,yk3unkzo,serial-reaction-time,1,P,1,1,22,3214,0,1,312.8999999985099,221,H
2023-04-27T23:50:22Z,yk3unkzo,serial-reaction-time,NA,R,1,1,23,3214,0,3,386,213,L
2023-04-27T23:50:23Z,yk3unkzo,serial-reaction-time,1,R,1,0,23,3214,0,3,787.6999999992549,213,L
2023-04-27T23:50:23Z,yk3unkzo,serial-reaction-time,1,P,1,1,24,3214,0,4,267.7999999988824,134,H
2023-04-27T23:50:24Z,yk3unkzo,serial-reaction-time,1,R,1,1,25,3214,0,4,276,344,L
2023-04-27T23:50:24Z,yk3unkzo,serial-reaction-time,1,P,1,1,26,3214,0,3,340.2999999988824,443,H
2023-04-27T23:50:25Z,yk3unkzo,serial-reaction-time,1,R,1,1,27,3214,0,4,376,434,T
2023-04-27T23:50:25Z,yk3unkzo,serial-reaction-time,1,P,1,1,28,3214,0,2,384.30000000074506,342,H
2023-04-27T23:50:26Z,yk3unkzo,serial-reaction-time,1,R,1,1,29,3214,0,1,277.90000000037253,421,L
