datetime,id,trial_type,correct,p_or_r,block,first_response,trial_number,sequence,is_practice,correct_pos,cumulative_rt,actual_triplet,triplet_type
2022-12-05T15:22:07Z,v6fn4eru,fullscreen,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-12-05T15:22:13Z,v6fn4eru,html-keyboard-response,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-12-05T15:22:15Z,v6fn4eru,serial-reaction-time,1,R,1,1,1,4321,0,1,295,1,X
2022-12-05T15:22:15Z,v6fn4eru,serial-reaction-time,1,P,1,1,2,4321,0,4,339,14,X
2022-12-05T15:22:16Z,v6fn4eru,serial-reaction-time,1,R,1,1,3,4321,0,3,411,143,L
2022-12-05T15:22:16Z,v6fn4eru,serial-reaction-time,1,P,1,1,4,4321,0,3,375,433,H
2022-12-05T15:22:17Z,v6fn4eru,serial-reaction-time,1,R,1,1,5,4321,0,4,370,334,L
2022-12-05T15:22:17Z,v6fn4eru,serial-reaction-time,NA,P,1,1,6,4321,0,2,336,342,H
2022-12-05T15:22:18Z,v6fn4eru,serial-reaction-time,1,P,1,0,6,4321,0,2,581,342,H
2022-12-05T15:22:18Z,v6fn4eru,serial-reaction-time,1,R,1,1,7,4321,0,3,455,423,H
2022-12-05T15:22:19Z,v6fn4eru,serial-reaction-time,1,P,1,1,8,4321,0,1,408,231,H
2022-12-05T15:22:19Z,v6fn4eru,serial-reaction-time,1,R,1,1,9,4321,0,3,407,313,T
2022-12-05T15:22:20Z,v6fn4eru,serial-reaction-time,1,P,1,1,10,4321,0,4,320,134,H
2022-12-05T15:22:20Z,v6fn4eru,serial-reaction-time,1,R,1,1,11,4321,0,1,377,341,L
2022-12-05T15:22:21Z,v6fn4eru,serial-reaction-time,1,P,1,1,12,4321,0,3,355,413,H
2022-12-05T15:22:21Z,v6fn4eru,serial-reaction-time,1,R,1,1,13,4321,0,3,373,133,L
2022-12-05T15:22:22Z,v6fn4eru,serial-reaction-time,NA,P,1,1,14,4321,0,2,397,332,H
2022-12-05T15:22:22Z,v6fn4eru,serial-reaction-time,1,P,1,0,14,4321,0,2,579,332,H
2022-12-05T15:22:22Z,v6fn4eru,serial-reaction-time,1,R,1,1,15,4321,0,4,405,324,L
2022-12-05T15:22:23Z,v6fn4eru,serial-reaction-time,1,P,1,1,16,4321,0,1,517,241,H
2022-12-05T15:22:24Z,v6fn4eru,serial-reaction-time,1,R,1,1,17,4321,0,2,445,412,L
2022-12-05T15:22:24Z,v6fn4eru,serial-reaction-time,1,P,1,1,18,4321,0,4,424,124,H
2022-12-05T15:22:25Z,v6fn4eru,serial-reaction-time,1,R,1,1,19,4321,0,3,383,243,L
2022-12-05T15:22:25Z,v6fn4eru,serial-reaction-time,1,P,1,1,20,4321,0,3,391,433,H
2022-12-05T15:22:26Z,v6fn4eru,serial-reaction-time,1,R,1,1,21,4321,0,4,371,334,L
2022-12-05T15:22:26Z,v6fn4eru,serial-reaction-time,1,P,1,1,22,4321,0,2,488,342,H
2022-12-05T15:22:27Z,v6fn4eru,serial-reaction-time,1,R,1,1,23,4321,0,2,347,422,L
2022-12-05T15:22:28Z,v6fn4eru,serial-reaction-time,1,P,1,1,24,4321,0,1,459,221,H
2022-12-05T15:22:28Z,v6fn4eru,serial-reaction-time,1,R,1,1,25,4321,0,1,269,211,H
2022-12-05T15:22:28Z,v6fn4eru,serial-reaction-time,NA,P,1,1,26,4321,0,4,285,114,H
2022-12-05T15:22:29Z,v6fn4eru,serial-reaction-time,1,P,1,0,26,4321,0,4,403,114,H
2022-12-05T15:22:29Z,v6fn4eru,serial-reaction-time,1,R,1,1,27,4321,0,2,624,142,L
2022-12-05T15:22:30Z,v6fn4eru,serial-reaction-time,1,P,1,1,28,4321,0,3,453,423,H
2022-12-05T15:22:30Z,v6fn4eru,serial-reaction-time,1,R,1,1,29,4321,0,4,391,234,L
2022-12-05T15:22:31Z,v6fn4eru,serial-reaction-time,1,P,1,1,30,4321,0,2,424,342,H
2022-12-05T15:22:32Z,v6fn4eru,serial-reaction-time,1,R,1,1,31,4321,0,3,587,423,H
2022-12-05T15:22:32Z,v6fn4eru,serial-reaction-time,1,P,1,1,32,4321,0,1,403,231,H
2022-12-05T15:22:33Z,v6fn4eru,serial-reaction-time,1,R,1,1,33,4321,0,1,345,311,L
2022-12-05T15:22:33Z,v6fn4eru,serial-reaction-time,1,P,1,1,34,4321,0,4,401,114,H
2022-12-05T15:22:34Z,v6fn4eru,serial-reaction-time,1,R,1,1,35,4321,0,1,432,141,T
2022-12-05T15:22:34Z,v6fn4eru,serial-reaction-time,1,P,1,1,36,4321,0,3,337,413,H
2022-12-05T15:22:35Z,v6fn4eru,serial-reaction-time,1,R,1,1,37,4321,0,1,368,131,T
2022-12-05T15:22:35Z,v6fn4eru,serial-reaction-time,1,P,1,1,38,4321,0,2,457,312,H
