datetime,id,trial_type,correct,p_or_r,block,first_response,trial_number,sequence,is_practice,correct_pos,cumulative_rt,actual_triplet,triplet_type
2022-12-02T18:26:01Z,c8cu3c3m,serial-reaction-time,1,P,1,1,18,3214,0,3,358,443,H
2022-12-02T18:26:01Z,c8cu3c3m,serial-reaction-time,1,R,1,1,19,3214,0,4,299,434,T
2022-12-02T18:26:02Z,c8cu3c3m,serial-reaction-time,1,P,1,1,20,3214,0,2,342,342,H
2022-12-02T18:26:02Z,c8cu3c3m,serial-reaction-time,1,R,1,1,21,3214,0,3,292,423,H
2022-12-02T18:26:03Z,c8cu3c3m,serial-reaction-time,NA,P,1,1,22,3214,0,1,285,231,H
2022-12-02T18:26:03Z,c8cu3c3m,serial-reaction-time,1,P,1,0,22,3214,0,1,632,231,H
2022-12-02T18:26:03Z,c8cu3c3m,serial-reaction-time,1,R,1,1,23,3214,0,3,276,313,T
2022-12-02T18:26:04Z,c8cu3c3m,serial-reaction-time,1,P,1,1,24,3214,0,4,378,134,H
2022-12-02T18:26:04Z,c8cu3c3m,serial-reaction-time,1,R,1,1,25,3214,0,1,372,341,L
2022-12-02T18:26:05Z,c8cu3c3m,serial-reaction-time,1,P,1,1,26,3214,0,3,330,413,H
2022-12-02T18:26:05Z,c8cu3c3m,serial-reaction-time,1,R,1,1,27,3214,0,4,300,134,H
2022-12-02T18:26:06Z,c8cu3c3m,serial-reaction-time,1,P,1,1,28,3214,0,2,440,342,H
2022-12-02T18:26:06Z,c8cu3c3m,serial-reaction-time,NA,R,1,1,29,3214,0,2,192,422,L
2022-12-02T18:26:07Z,c8cu3c3m,serial-reaction-time,1,R,1,0,29,3214,0,2,511,422,L
2022-12-02T18:26:07Z,c8cu3c3m,serial-reaction-time,1,P,1,1,30,3214,0,1,343,221,H
2022-12-02T18:26:07Z,c8cu3c3m,serial-reaction-time,NA,R,1,1,31,3214,0,4,241,214,L
2022-12-02T18:26:08Z,c8cu3c3m,serial-reaction-time,1,R,1,0,31,3214,0,4,521,214,L
2022-12-02T18:26:08Z,c8cu3c3m,serial-reaction-time,1,P,1,1,32,3214,0,4,322,144,H
2022-12-02T18:26:09Z,c8cu3c3m,serial-reaction-time,1,R,1,1,33,3214,0,3,373,443,H
2022-12-02T18:26:09Z,c8cu3c3m,serial-reaction-time,1,P,1,1,34,3214,0,3,298,433,H
2022-12-02T18:26:10Z,c8cu3c3m,serial-reaction-time,1,R,1,1,35,3214,0,4,338,334,L
2022-12-02T18:26:10Z,c8cu3c3m,serial-reaction-time,1,P,1,1,36,3214,0,2,441,342,H
2022-12-02T18:26:11Z,c8cu3c3m,serial-reaction-time,1,R,1,1,37,3214,0,4,325,424,T
2022-12-02T18:26:11Z,c8cu3c3m,serial-reaction-time,1,P,1,1,38,3214,0,1,446,241,H
2022-12-02T18:26:12Z,c8cu3c3m,serial-reaction-time,NA,R,1,1,39,3214,0,4,302,414,T
2022-12-02T18:26:12Z,c8cu3c3m,serial-reaction-time,1,R,1,0,39,3214,0,4,619,414,T
2022-12-02T18:26:12Z,c8cu3c3m,serial-reaction-time,1,P,1,1,40,3214,0,4,297,144,H
2022-12-02T18:26:13Z,c8cu3c3m,serial-reaction-time,1,R,1,1,41,3214,0,2,350,442,L
2022-12-02T18:26:13Z,c8cu3c3m,serial-reaction-time,1,P,1,1,42,3214,0,3,356,423,H
2022-12-02T18:26:14Z,c8cu3c3m,serial-reaction-time,1,R,1,1,43,3214,0,2,286,232,T
2022-12-02T18:26:14Z,c8cu3c3m,serial-reaction-time,1,P,1,1,44,3214,0,2,326,322,H
2022-12-02T18:26:15Z,c8cu3c3m,serial-reaction-time,1,R,1,1,45,3214,0,2,266,222,R
2022-12-02T18:26:15Z,c8cu3c3m,serial-reaction-time,1,P,1,1,46,3214,0,1,362,221,H
2022-12-02T18:26:16Z,c8cu3c3m,serial-reaction-time,1,R,1,1,47,3214,0,2,268,212,T
2022-12-02T18:26:16Z,c8cu3c3m,serial-reaction-time,1,P,1,1,48,3214,0,4,332,124,H
2022-12-02T18:26:17Z,c8cu3c3m,serial-reaction-time,1,R,1,1,49,3214,0,4,344,244,L
2022-12-02T18:26:17Z,c8cu3c3m,serial-reaction-time,1,P,1,1,50,3214,0,3,379,443,H
2022-12-02T18:26:18Z,c8cu3c3m,serial-reaction-time,1,R,1,1,51,3214,0,4,403,434,T
2022-12-02T18:26:18Z,c8cu3c3m,serial-reaction-time,1,P,1,1,52,3214,0,2,380,342,H
2022-12-02T18:26:19Z,c8cu3c3m,serial-reaction-time,1,R,1,1,53,3214,0,1,297,421,L
2022-12-02T18:26:19Z,c8cu3c3m,serial-reaction-time,1,P,1,1,54,3214,0,1,323,211,H
2022-12-02T18:26:20Z,c8cu3c3m,serial-reaction-time,1,R,1,1,55,3214,0,1,354,111,R
2022-12-02T18:26:20Z,c8cu3c3m,serial-reaction-time,1,P,1,1,56,3214,0,4,323,114,H
2022-12-02T18:26:21Z,c8cu3c3m,serial-reaction-time,1,R,1,1,57,3214,0,1,351,141,T
2022-12-02T18:26:21Z,c8cu3c3m,serial-reaction-time,NA,P,1,1,58,3214,0,3,191,413,H
2022-12-02T18:26:21Z,c8cu3c3m,serial-reaction-time,1,P,1,0,58,3214,0,3,532,413,H
2022-12-02T18:26:22Z,c8cu3c3m,serial-reaction-time,1,R,1,1,59,3214,0,1,327,131,T
2022-12-02T18:26:22Z,c8cu3c3m,serial-reaction-time,1,P,1,1,60,3214,0,2,384,312,H
2022-12-02T18:26:23Z,c8cu3c3m,serial-reaction-time,1,R,1,1,61,3214,0,4,329,124,H
2022-12-02T18:26:23Z,c8cu3c3m,serial-reaction-time,NA,P,1,1,62,3214,0,1,286,241,H
2022-12-02T18:26:23Z,c8cu3c3m,serial-reaction-time,1,P,1,0,62,3214,0,1,600,241,H
2022-12-02T18:26:24Z,c8cu3c3m,serial-reaction-time,1,R,1,1,63,3214,0,2,388,412,L
2022-12-02T18:26:25Z,c8cu3c3m,serial-reaction-time,1,P,1,1,64,3214,0,4,429,124,H
2022-12-02T18:26:25Z,c8cu3c3m,serial-reaction-time,1,R,1,1,65,3214,0,2,314,242,T
2022-12-02T18:26:26Z,c8cu3c3m,serial-reaction-time,1,P,1,1,66,3214,0,3,533,423,H
2022-12-02T18:26:26Z,c8cu3c3m,serial-reaction-time,NA,R,1,1,67,3214,0,2,430,232,T
2022-12-02T18:26:27Z,c8cu3c3m,serial-reaction-time,1,R,1,0,67,3214,0,2,718,232,T
2022-12-02T18:26:27Z,c8cu3c3m,serial-reaction-time,1,P,1,1,68,3214,0,2,335,322,H
2022-12-02T18:26:27Z,c8cu3c3m,serial-reaction-time,1,R,1,1,69,3214,0,3,366,223,L
2022-12-02T18:26:28Z,c8cu3c3m,serial-reaction-time,1,P,1,1,70,3214,0,1,301,231,H
2022-12-02T18:26:28Z,c8cu3c3m,serial-reaction-time,1,R,1,1,71,3214,0,2,360,312,H
2022-12-02T18:26:29Z,c8cu3c3m,serial-reaction-time,1,P,1,1,72,3214,0,4,315,124,H
2022-12-02T18:26:29Z,c8cu3c3m,serial-reaction-time,1,R,1,1,73,3214,0,1,376,241,H
2022-12-02T18:26:30Z,c8cu3c3m,serial-reaction-time,1,P,1,1,74,3214,0,3,339,413,H
2022-12-02T18:26:30Z,c8cu3c3m,serial-reaction-time,1,R,1,1,75,3214,0,3,340,133,L
2022-12-02T18:26:31Z,c8cu3c3m,serial-reaction-time,1,P,1,1,76,3214,0,2,288,332,H
2022-12-02T18:26:31Z,c8cu3c3m,serial-reaction-time,1,R,1,1,77,3214,0,4,314,324,L
2022-12-02T18:26:32Z,c8cu3c3m,serial-reaction-time,NA,P,1,1,78,3214,0,1,311,241,H
2022-12-02T18:26:32Z,c8cu3c3m,serial-reaction-time,1,P,1,0,78,3214,0,1,655,241,H
2022-12-02T18:26:33Z,c8cu3c3m,serial-reaction-time,1,R,1,1,79,3214,0,3,315,413,H
2022-12-02T18:26:33Z,c8cu3c3m,serial-reaction-time,1,P,1,1,80,3214,0,4,286,134,H
2022-12-02T18:26:38Z,c8cu3c3m,html-keyboard-response,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-12-02T18:26:54Z,c8cu3c3m,html-keyboard-response,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-12-02T18:26:56Z,c8cu3c3m,serial-reaction-time,1,R,2,1,1,3214,0,1,375,1,X
2022-12-02T18:26:56Z,c8cu3c3m,serial-reaction-time,1,P,2,1,2,3214,0,3,323,13,X
2022-12-02T18:26:56Z,c8cu3c3m,serial-reaction-time,1,R,2,1,3,3214,0,3,285,133,L
2022-12-02T18:26:57Z,c8cu3c3m,serial-reaction-time,1,P,2,1,4,3214,0,2,316,332,H
2022-12-02T18:26:57Z,c8cu3c3m,serial-reaction-time,1,R,2,1,5,3214,0,3,343,323,T
2022-12-02T18:26:58Z,c8cu3c3m,serial-reaction-time,1,P,2,1,6,3214,0,1,325,231,H
2022-12-02T18:26:58Z,c8cu3c3m,serial-reaction-time,1,R,2,1,7,3214,0,1,299,311,L
2022-12-02T18:26:59Z,c8cu3c3m,serial-reaction-time,1,P,2,1,8,3214,0,4,300,114,H
2022-12-02T18:26:59Z,c8cu3c3m,serial-reaction-time,1,R,2,1,9,3214,0,3,371,143,L
2022-12-02T18:27:00Z,c8cu3c3m,serial-reaction-time,1,P,2,1,10,3214,0,3,273,433,H
2022-12-02T18:27:00Z,c8cu3c3m,serial-reaction-time,1,R,2,1,11,3214,0,3,286,333,R
2022-12-02T18:27:01Z,c8cu3c3m,serial-reaction-time,1,P,2,1,12,3214,0,2,492,332,H
2022-12-02T18:27:01Z,c8cu3c3m,serial-reaction-time,1,R,2,1,13,3214,0,4,360,324,L
2022-12-02T18:27:02Z,c8cu3c3m,serial-reaction-time,1,P,2,1,14,3214,0,1,326,241,H
2022-12-02T18:27:02Z,c8cu3c3m,serial-reaction-time,1,R,2,1,15,3214,0,1,269,411,L
2022-12-02T18:27:03Z,c8cu3c3m,serial-reaction-time,1,P,2,1,16,3214,0,4,393,114,H
2022-12-02T18:27:03Z,c8cu3c3m,serial-reaction-time,1,R,2,1,17,3214,0,2,524,142,L
2022-12-02T18:27:04Z,c8cu3c3m,serial-reaction-time,1,P,2,1,18,3214,0,3,334,423,H
2022-12-02T18:27:04Z,c8cu3c3m,serial-reaction-time,1,R,2,1,19,3214,0,3,316,233,L
2022-12-02T18:27:05Z,c8cu3c3m,serial-reaction-time,1,P,2,1,20,3214,0,2,392,332,H
2022-12-02T18:27:05Z,c8cu3c3m,serial-reaction-time,1,R,2,1,21,3214,0,2,285,322,H
2022-12-02T18:27:06Z,c8cu3c3m,serial-reaction-time,1,P,2,1,22,3214,0,1,331,221,H
2022-12-02T18:27:06Z,c8cu3c3m,serial-reaction-time,1,R,2,1,23,3214,0,2,400,212,T
2022-12-02T18:27:07Z,c8cu3c3m,serial-reaction-time,1,P,2,1,24,3214,0,4,595,124,H
2022-12-02T18:27:07Z,c8cu3c3m,serial-reaction-time,1,R,2,1,25,3214,0,2,310,242,T
2022-12-02T18:27:08Z,c8cu3c3m,serial-reaction-time,1,P,2,1,26,3214,0,3,317,423,H
2022-12-02T18:27:08Z,c8cu3c3m,serial-reaction-time,1,R,2,1,27,3214,0,2,266,232,T
2022-12-02T18:27:09Z,c8cu3c3m,serial-reaction-time,1,P,2,1,28,3214,0,2,316,322,H
2022-12-02T18:27:09Z,c8cu3c3m,serial-reaction-time,1,R,2,1,29,3214,0,2,350,222,R
2022-12-02T18:27:10Z,c8cu3c3m,serial-reaction-time,1,P,2,1,30,3214,0,1,380,221,H
2022-12-02T18:27:10Z,c8cu3c3m,serial-reaction-time,1,R,2,1,31,3214,0,1,280,211,H
2022-12-02T18:27:10Z,c8cu3c3m,serial-reaction-time,NA,P,2,1,32,3214,0,4,340,114,H
2022-12-02T18:27:11Z,c8cu3c3m,serial-reaction-time,1,P,2,0,32,3214,0,4,698,114,H
2022-12-02T18:27:11Z,c8cu3c3m,serial-reaction-time,1,R,2,1,33,3214,0,3,385,143,L
2022-12-02T18:27:12Z,c8cu3c3m,serial-reaction-time,1,P,2,1,34,3214,0,3,317,433,H
2022-12-02T18:27:12Z,c8cu3c3m,serial-reaction-time,1,R,2,1,35,3214,0,3,328,333,R
2022-12-02T18:27:13Z,c8cu3c3m,serial-reaction-time,1,P,2,1,36,3214,0,2,346,332,H
2022-12-02T18:27:13Z,c8cu3c3m,serial-reaction-time,1,R,2,1,37,3214,0,1,374,321,L
2022-12-02T18:27:14Z,c8cu3c3m,serial-reaction-time,1,P,2,1,38,3214,0,1,294,211,H
2022-12-02T18:27:14Z,c8cu3c3m,serial-reaction-time,1,R,2,1,39,3214,0,1,312,111,R
2022-12-02T18:27:15Z,c8cu3c3m,serial-reaction-time,1,P,2,1,40,3214,0,4,374,114,H
2022-12-02T18:27:15Z,c8cu3c3m,serial-reaction-time,1,R,2,1,41,3214,0,1,363,141,T
2022-12-02T18:27:16Z,c8cu3c3m,serial-reaction-time,1,P,2,1,42,3214,0,3,344,413,H
2022-12-02T18:27:16Z,c8cu3c3m,serial-reaction-time,1,R,2,1,43,3214,0,2,322,132,L
2022-12-02T18:27:17Z,c8cu3c3m,serial-reaction-time,1,P,2,1,44,3214,0,2,276,322,H
2022-12-02T18:27:17Z,c8cu3c3m,serial-reaction-time,1,R,2,1,45,3214,0,2,306,222,R
2022-12-02T18:27:17Z,c8cu3c3m,serial-reaction-time,1,P,2,1,46,3214,0,1,358,221,H
2022-12-02T18:27:18Z,c8cu3c3m,serial-reaction-time,1,R,2,1,47,3214,0,3,341,213,L
2022-12-02T18:27:18Z,c8cu3c3m,serial-reaction-time,1,P,2,1,48,3214,0,4,355,134,H
2022-12-02T18:27:19Z,c8cu3c3m,serial-reaction-time,1,R,2,1,49,3214,0,2,303,342,H
2022-12-02T18:27:19Z,c8cu3c3m,serial-reaction-time,1,P,2,1,50,3214,0,3,397,423,H
2022-12-02T18:27:20Z,c8cu3c3m,serial-reaction-time,1,R,2,1,51,3214,0,1,421,231,H
2022-12-02T18:27:20Z,c8cu3c3m,serial-reaction-time,1,P,2,1,52,3214,0,2,394,312,H
2022-12-02T18:27:21Z,c8cu3c3m,serial-reaction-time,1,R,2,1,53,3214,0,3,321,123,L
2022-12-02T18:27:21Z,c8cu3c3m,serial-reaction-time,1,P,2,1,54,3214,0,1,364,231,H
2022-12-02T18:27:22Z,c8cu3c3m,serial-reaction-time,1,R,2,1,55,3214,0,1,331,311,L
2022-12-02T18:27:22Z,c8cu3c3m,serial-reaction-time,1,P,2,1,56,3214,0,4,317,114,H
2022-12-02T18:27:23Z,c8cu3c3m,serial-reaction-time,NA,R,2,1,57,3214,0,3,362,143,L
2022-12-02T18:27:23Z,c8cu3c3m,serial-reaction-time,1,R,2,0,57,3214,0,3,620,143,L
2022-12-02T18:27:24Z,c8cu3c3m,serial-reaction-time,1,P,2,1,58,3214,0,3,285,433,H
2022-12-02T18:27:24Z,c8cu3c3m,serial-reaction-time,1,R,2,1,59,3214,0,2,345,332,H
2022-12-02T18:27:25Z,c8cu3c3m,serial-reaction-time,1,P,2,1,60,3214,0,2,291,322,H
2022-12-02T18:27:25Z,c8cu3c3m,serial-reaction-time,1,R,2,1,61,3214,0,4,389,224,L
2022-12-02T18:27:26Z,c8cu3c3m,serial-reaction-time,1,P,2,1,62,3214,0,1,417,241,H
2022-12-02T18:27:26Z,c8cu3c3m,serial-reaction-time,NA,R,2,1,63,3214,0,4,322,414,T
2022-12-02T18:27:26Z,c8cu3c3m,serial-reaction-time,1,R,2,0,63,3214,0,4,637,414,T
2022-12-02T18:27:27Z,c8cu3c3m,serial-reaction-time,1,P,2,1,64,3214,0,4,265,144,H
2022-12-02T18:27:27Z,c8cu3c3m,serial-reaction-time,1,R,2,1,65,3214,0,1,317,441,L
2022-12-02T18:27:28Z,c8cu3c3m,serial-reaction-time,1,P,2,1,66,3214,0,3,345,413,H
2022-12-02T18:27:28Z,c8cu3c3m,serial-reaction-time,1,R,2,1,67,3214,0,2,299,132,L
2022-12-02T18:27:29Z,c8cu3c3m,serial-reaction-time,1,P,2,1,68,3214,0,2,298,322,H
2022-12-02T18:27:29Z,c8cu3c3m,serial-reaction-time,1,R,2,1,69,3214,0,2,315,222,R
2022-12-02T18:27:30Z,c8cu3c3m,serial-reaction-time,1,P,2,1,70,3214,0,1,340,221,H
2022-12-02T18:27:30Z,c8cu3c3m,serial-reaction-time,1,R,2,1,71,3214,0,1,260,211,H
2022-12-02T18:27:30Z,c8cu3c3m,serial-reaction-time,1,P,2,1,72,3214,0,4,343,114,H
2022-12-02T18:27:31Z,c8cu3c3m,serial-reaction-time,1,R,2,1,73,3214,0,4,316,144,H
2022-12-02T18:27:31Z,c8cu3c3m,serial-reaction-time,1,P,2,1,74,3214,0,3,338,443,H
2022-12-02T18:27:32Z,c8cu3c3m,serial-reaction-time,NA,R,2,1,75,3214,0,1,337,431,L
2022-12-02T18:27:32Z,c8cu3c3m,serial-reaction-time,1,R,2,0,75,3214,0,1,682,431,L
2022-12-02T18:27:33Z,c8cu3c3m,serial-reaction-time,NA,P,2,1,76,3214,0,2,281,312,H
2022-12-02T18:27:33Z,c8cu3c3m,serial-reaction-time,1,P,2,0,76,3214,0,2,378,312,H
2022-12-02T18:27:33Z,c8cu3c3m,serial-reaction-time,1,R,2,1,77,3214,0,4,331,124,H
2022-12-02T18:27:34Z,c8cu3c3m,serial-reaction-time,1,P,2,1,78,3214,0,1,385,241,H
2022-12-02T18:27:34Z,c8cu3c3m,serial-reaction-time,1,R,2,1,79,3214,0,2,418,412,L
2022-12-02T18:27:35Z,c8cu3c3m,serial-reaction-time,NA,P,2,1,80,3214,0,4,289,124,H
2022-12-02T18:27:35Z,c8cu3c3m,serial-reaction-time,1,P,2,0,80,3214,0,4,345,124,H
2022-12-02T18:27:40Z,c8cu3c3m,html-keyboard-response,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-12-02T18:27:40Z,c8cu3c3m,html-keyboard-response,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-12-02T18:27:42Z,c8cu3c3m,serial-reaction-time,1,R,3,1,1,3214,0,3,504,3,X
2022-12-02T18:27:42Z,c8cu3c3m,serial-reaction-time,1,P,3,1,2,3214,0,3,316,33,X
2022-12-02T18:27:43Z,c8cu3c3m,serial-reaction-time,1,R,3,1,3,3214,0,3,292,333,R
2022-12-02T18:27:43Z,c8cu3c3m,serial-reaction-time,1,P,3,1,4,3214,0,2,475,332,H
2022-12-02T18:27:44Z,c8cu3c3m,serial-reaction-time,NA,R,3,1,5,3214,0,3,371,323,T
2022-12-02T18:27:44Z,c8cu3c3m,serial-reaction-time,1,R,3,0,5,3214,0,3,792,323,T
2022-12-02T18:27:45Z,c8cu3c3m,serial-reaction-time,1,P,3,1,6,3214,0,1,408,231,H
2022-12-02T18:27:45Z,c8cu3c3m,serial-reaction-time,1,R,3,1,7,3214,0,1,277,311,L
2022-12-02T18:27:46Z,c8cu3c3m,serial-reaction-time,1,P,3,1,8,3214,0,4,344,114,H
2022-12-02T18:27:46Z,c8cu3c3m,serial-reaction-time,1,R,3,1,9,3214,0,4,301,144,H
2022-12-02T18:27:47Z,c8cu3c3m,serial-reaction-time,1,P,3,1,10,3214,0,3,325,443,H
2022-12-02T18:27:47Z,c8cu3c3m,serial-reaction-time,1,R,3,1,11,3214,0,4,371,434,T
2022-12-02T18:27:48Z,c8cu3c3m,serial-reaction-time,NA,P,3,1,12,3214,0,2,288,342,H
2022-12-02T18:27:48Z,c8cu3c3m,serial-reaction-time,1,P,3,0,12,3214,0,2,335,342,H
2022-12-02T18:27:48Z,c8cu3c3m,serial-reaction-time,1,R,3,1,13,3214,0,3,392,423,H
2022-12-02T18:27:49Z,c8cu3c3m,serial-reaction-time,1,P,3,1,14,3214,0,1,296,231,H
2022-12-02T18:27:49Z,c8cu3c3m,serial-reaction-time,1,R,3,1,15,3214,0,3,294,313,T
2022-12-02T18:27:50Z,c8cu3c3m,serial-reaction-time,1,P,3,1,16,3214,0,4,322,134,H
2022-12-02T18:27:50Z,c8cu3c3m,serial-reaction-time,1,R,3,1,17,3214,0,2,317,342,H
2022-12-02T18:27:50Z,c8cu3c3m,serial-reaction-time,1,P,3,1,18,3214,0,3,322,423,H
2022-12-02T18:27:51Z,c8cu3c3m,serial-reaction-time,1,R,3,1,19,3214,0,1,333,231,H
2022-12-02T18:27:51Z,c8cu3c3m,serial-reaction-time,1,P,3,1,20,3214,0,2,341,312,H
2022-12-02T18:27:52Z,c8cu3c3m,serial-reaction-time,1,R,3,1,21,3214,0,3,329,123,L
2022-12-02T18:27:52Z,c8cu3c3m,serial-reaction-time,1,P,3,1,22,3214,0,1,325,231,H
2022-12-02T18:27:53Z,c8cu3c3m,serial-reaction-time,1,R,3,1,23,3214,0,2,328,312,H
2022-12-02T18:27:53Z,c8cu3c3m,serial-reaction-time,NA,P,3,1,24,3214,0,4,277,124,H
2022-12-02T18:27:54Z,c8cu3c3m,serial-reaction-time,1,P,3,0,24,3214,0,4,673,124,H
2022-12-02T18:27:54Z,c8cu3c3m,serial-reaction-time,NA,R,3,1,25,3214,0,2,378,242,T
2022-12-02T18:27:54Z,c8cu3c3m,serial-reaction-time,1,R,3,0,25,3214,0,2,671,242,T
2022-12-02T18:27:55Z,c8cu3c3m,serial-reaction-time,1,P,3,1,26,3214,0,3,379,423,H
2022-12-02T18:27:55Z,c8cu3c3m,serial-reaction-time,NA,R,3,1,27,3214,0,2,265,232,T
2022-12-02T18:27:56Z,c8cu3c3m,serial-reaction-time,1,R,3,0,27,3214,0,2,640,232,T
2022-12-02T18:27:56Z,c8cu3c3m,serial-reaction-time,1,P,3,1,28,3214,0,2,355,322,H
2022-12-02T18:27:57Z,c8cu3c3m,serial-reaction-time,1,R,3,1,29,3214,0,4,386,224,L
2022-12-02T18:27:57Z,c8cu3c3m,serial-reaction-time,NA,P,3,1,30,3214,0,1,331,241,H
2022-12-02T18:27:58Z,c8cu3c3m,serial-reaction-time,NA,P,3,0,30,3214,0,1,1519,241,H
2022-12-02T18:27:58Z,c8cu3c3m,serial-reaction-time,1,P,3,0,30,3214,0,1,1535,241,H
2022-12-02T18:27:59Z,c8cu3c3m,serial-reaction-time,1,R,3,1,31,3214,0,3,418,413,H
2022-12-02T18:27:59Z,c8cu3c3m,serial-reaction-time,1,P,3,1,32,3214,0,4,344,134,H
2022-12-02T18:28:00Z,c8cu3c3m,serial-reaction-time,1,R,3,1,33,3214,0,2,311,342,H
2022-12-02T18:28:00Z,c8cu3c3m,serial-reaction-time,1,P,3,1,34,3214,0,3,340,423,H
2022-12-02T18:28:01Z,c8cu3c3m,serial-reaction-time,1,R,3,1,35,3214,0,2,258,232,T
2022-12-02T18:28:01Z,c8cu3c3m,serial-reaction-time,1,P,3,1,36,3214,0,2,406,322,H
2022-12-02T18:28:02Z,c8cu3c3m,serial-reaction-time,1,R,3,1,37,3214,0,4,319,224,L
2022-12-02T18:28:02Z,c8cu3c3m,serial-reaction-time,1,P,3,1,38,3214,0,1,321,241,H
2022-12-02T18:28:03Z,c8cu3c3m,serial-reaction-time,NA,R,3,1,39,3214,0,4,316,414,T
2022-12-02T18:28:03Z,c8cu3c3m,serial-reaction-time,1,R,3,0,39,3214,0,4,692,414,T
2022-12-02T18:28:04Z,c8cu3c3m,serial-reaction-time,1,P,3,1,40,3214,0,4,371,144,H
2022-12-02T18:28:04Z,c8cu3c3m,serial-reaction-time,1,R,3,1,41,3214,0,3,390,443,H
2022-12-02T18:28:05Z,c8cu3c3m,serial-reaction-time,1,P,3,1,42,3214,0,3,284,433,H
2022-12-02T18:28:05Z,c8cu3c3m,serial-reaction-time,1,R,3,1,43,3214,0,3,334,333,R
2022-12-02T18:28:06Z,c8cu3c3m,serial-reaction-time,1,P,3,1,44,3214,0,2,423,332,H
2022-12-02T18:28:06Z,c8cu3c3m,serial-reaction-time,1,R,3,1,45,3214,0,3,424,323,T
2022-12-02T18:28:07Z,c8cu3c3m,serial-reaction-time,NA,P,3,1,46,3214,0,1,271,231,H
2022-12-02T18:28:07Z,c8cu3c3m,serial-reaction-time,1,P,3,0,46,3214,0,1,641,231,H
2022-12-02T18:28:08Z,c8cu3c3m,serial-reaction-time,1,R,3,1,47,3214,0,2,544,312,H
2022-12-02T18:28:08Z,c8cu3c3m,serial-reaction-time,1,P,3,1,48,3214,0,4,350,124,H
2022-12-02T18:28:09Z,c8cu3c3m,serial-reaction-time,1,R,3,1,49,3214,0,2,293,242,T
2022-12-02T18:28:09Z,c8cu3c3m,serial-reaction-time,1,P,3,1,50,3214,0,3,349,423,H
2022-12-02T18:28:09Z,c8cu3c3m,serial-reaction-time,1,R,3,1,51,3214,0,2,293,232,T
2022-12-02T18:28:10Z,c8cu3c3m,serial-reaction-time,1,P,3,1,52,3214,0,2,398,322,H
2022-12-02T18:28:11Z,c8cu3c3m,serial-reaction-time,1,R,3,1,53,3214,0,3,389,223,L
2022-12-02T18:28:11Z,c8cu3c3m,serial-reaction-time,1,P,3,1,54,3214,0,1,539,231,H
2022-12-02T18:28:12Z,c8cu3c3m,serial-reaction-time,1,R,3,1,55,3214,0,1,316,311,L
