datetime,id,trial_type,correct,p_or_r,block,first_response,trial_number,sequence,is_practice,correct_pos,cumulative_rt,actual_triplet,triplet_type
2023-03-16T13:56:04Z,5ckvwhwy,serial-reaction-time,1,R,1,1,25,4213,0,3,318.2000000178814,233,L
2023-03-16T13:56:04Z,5ckvwhwy,serial-reaction-time,1,P,1,1,26,4213,0,4,312.2999999821186,334,H
2023-03-16T13:56:05Z,5ckvwhwy,serial-reaction-time,1,R,1,1,27,4213,0,1,558.2999999821186,341,L
2023-03-16T13:56:05Z,5ckvwhwy,serial-reaction-time,1,P,1,1,28,4213,0,2,502.40000000596046,412,H
2023-03-16T13:56:06Z,5ckvwhwy,serial-reaction-time,1,R,1,1,29,4213,0,2,324.90000000596046,122,L
2023-03-16T13:56:07Z,5ckvwhwy,serial-reaction-time,1,P,1,1,30,4213,0,1,564.7000000178814,221,H
2023-03-16T13:56:07Z,5ckvwhwy,serial-reaction-time,1,R,1,1,31,4213,0,4,570.8000000119209,214,L
2023-03-16T13:56:08Z,5ckvwhwy,serial-reaction-time,1,P,1,1,32,4213,0,3,366.40000000596046,143,H
2023-03-16T13:56:08Z,5ckvwhwy,serial-reaction-time,1,R,1,1,33,4213,0,1,456.199999988079,431,L
2023-03-16T13:56:09Z,5ckvwhwy,serial-reaction-time,1,P,1,1,34,4213,0,4,526.8999999761581,314,H
2023-03-16T13:56:10Z,5ckvwhwy,serial-reaction-time,1,R,1,1,35,4213,0,4,334.59999999403954,144,L
2023-03-16T13:56:10Z,5ckvwhwy,serial-reaction-time,1,P,1,1,36,4213,0,2,636.0999999940395,442,H
2023-03-16T13:56:11Z,5ckvwhwy,serial-reaction-time,NA,R,1,1,37,4213,0,3,319,423,L
2023-03-16T13:56:11Z,5ckvwhwy,serial-reaction-time,1,R,1,0,37,4213,0,3,767.0999999940395,423,L
2023-03-16T13:56:12Z,5ckvwhwy,serial-reaction-time,1,P,1,1,38,4213,0,1,518.5,231,H
2023-03-16T13:56:13Z,5ckvwhwy,serial-reaction-time,1,R,1,1,39,4213,0,2,507.09999999403954,312,L
2023-03-16T13:56:13Z,5ckvwhwy,serial-reaction-time,1,P,1,1,40,4213,0,3,387,123,H
2023-03-16T13:56:14Z,5ckvwhwy,serial-reaction-time,1,R,1,1,41,4213,0,4,365,234,L
2023-03-16T13:56:14Z,5ckvwhwy,serial-reaction-time,1,P,1,1,42,4213,0,4,341.19999998807907,344,H
2023-03-16T13:56:15Z,5ckvwhwy,serial-reaction-time,1,R,1,1,43,4213,0,4,362.7999999821186,444,R
2023-03-16T13:56:15Z,5ckvwhwy,serial-reaction-time,1,P,1,1,44,4213,0,2,541.5,442,H
2023-03-16T13:56:16Z,5ckvwhwy,serial-reaction-time,1,R,1,1,45,4213,0,3,440.09999999403954,423,L
2023-03-16T13:56:16Z,5ckvwhwy,serial-reaction-time,1,P,1,1,46,4213,0,1,404.800000011921,231,H
2023-03-16T13:56:17Z,5ckvwhwy,serial-reaction-time,1,R,1,1,47,4213,0,3,545,313,T
2023-03-16T13:56:18Z,5ckvwhwy,serial-reaction-time,1,P,1,1,48,4213,0,3,389.2999999821186,133,H
2023-03-16T13:56:18Z,5ckvwhwy,serial-reaction-time,1,R,1,1,49,4213,0,4,362.300000011921,334,H
2023-03-16T13:56:19Z,5ckvwhwy,serial-reaction-time,1,P,1,1,50,4213,0,4,315.09999999403954,344,H
2023-03-16T13:56:19Z,5ckvwhwy,serial-reaction-time,1,R,1,1,51,4213,0,3,436.5,443,L
2023-03-16T13:56:20Z,5ckvwhwy,serial-reaction-time,1,P,1,1,52,4213,0,2,451.89999997615814,432,H
2023-03-16T13:56:20Z,5ckvwhwy,serial-reaction-time,1,R,1,1,53,4213,0,2,255,322,L
2023-03-16T13:56:21Z,5ckvwhwy,serial-reaction-time,1,P,1,1,54,4213,0,1,314.2000000178814,221,H
2023-03-16T13:56:21Z,5ckvwhwy,serial-reaction-time,1,R,1,1,55,4213,0,4,391.5,214,L
2023-03-16T13:56:22Z,5ckvwhwy,serial-reaction-time,1,P,1,1,56,4213,0,3,420.2000000178814,143,H
2023-03-16T13:56:22Z,5ckvwhwy,serial-reaction-time,1,R,1,1,57,4213,0,4,419.09999999403954,434,T
2023-03-16T13:56:23Z,5ckvwhwy,serial-reaction-time,1,P,1,1,58,4213,0,4,328.90000000596046,344,H
2023-03-16T13:56:23Z,5ckvwhwy,serial-reaction-time,1,R,1,1,59,4213,0,4,333.80000001192093,444,R
2023-03-16T13:56:24Z,5ckvwhwy,serial-reaction-time,1,P,1,1,60,4213,0,2,597.6999999880791,442,H
2023-03-16T13:56:24Z,5ckvwhwy,serial-reaction-time,1,R,1,1,61,4213,0,2,256.7999999821186,422,H
2023-03-16T13:56:25Z,5ckvwhwy,serial-reaction-time,1,P,1,1,62,4213,0,1,433.40000000596046,221,H
2023-03-16T13:56:25Z,5ckvwhwy,serial-reaction-time,1,R,1,1,63,4213,0,1,296.2000000178814,211,H
2023-03-16T13:56:26Z,5ckvwhwy,serial-reaction-time,1,P,1,1,64,4213,0,3,403,113,H
2023-03-16T13:56:26Z,5ckvwhwy,serial-reaction-time,1,R,1,1,65,4213,0,3,288.69999998807907,133,H
2023-03-16T13:56:27Z,5ckvwhwy,serial-reaction-time,1,P,1,1,66,4213,0,4,458.59999999403954,334,H
2023-03-16T13:56:28Z,5ckvwhwy,serial-reaction-time,1,R,1,1,67,4213,0,1,549.7000000178814,341,L
2023-03-16T13:56:28Z,5ckvwhwy,serial-reaction-time,1,P,1,1,68,4213,0,2,428.2999999821186,412,H
2023-03-16T13:56:29Z,5ckvwhwy,serial-reaction-time,1,R,1,1,69,4213,0,1,490.5,121,T
2023-03-16T13:56:29Z,5ckvwhwy,serial-reaction-time,1,P,1,1,70,4213,0,1,320.59999999403954,211,H
2023-03-16T13:56:30Z,5ckvwhwy,serial-reaction-time,1,R,1,1,71,4213,0,3,415.09999999403954,113,H
2023-03-16T13:56:30Z,5ckvwhwy,serial-reaction-time,1,P,1,1,72,4213,0,3,239.7000000178814,133,H
2023-03-16T13:56:31Z,5ckvwhwy,serial-reaction-time,1,R,1,1,73,4213,0,3,373.800000011921,333,R
2023-03-16T13:56:31Z,5ckvwhwy,serial-reaction-time,1,P,1,1,74,4213,0,4,345,334,H
2023-03-16T13:56:32Z,5ckvwhwy,serial-reaction-time,1,R,1,1,75,4213,0,2,537.2999999821186,342,L
2023-03-16T13:56:32Z,5ckvwhwy,serial-reaction-time,1,P,1,1,76,4213,0,2,356.19999998807907,422,H
2023-03-16T13:56:33Z,5ckvwhwy,serial-reaction-time,1,R,1,1,77,4213,0,3,419.39999997615814,223,L
2023-03-16T13:56:34Z,5ckvwhwy,serial-reaction-time,1,P,1,1,78,4213,0,1,478.09999999403954,231,H
2023-03-16T13:56:34Z,5ckvwhwy,serial-reaction-time,1,R,1,1,79,4213,0,3,508.09999999403954,313,T
2023-03-16T13:56:35Z,5ckvwhwy,serial-reaction-time,1,P,1,1,80,4213,0,3,320.19999998807907,133,H
2023-03-16T13:56:40Z,5ckvwhwy,html-keyboard-response,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-03-16T13:56:40Z,5ckvwhwy,html-keyboard-response,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-03-16T13:56:42Z,5ckvwhwy,serial-reaction-time,1,R,2,1,1,4213,0,1,373.90000000596046,1,X
2023-03-16T13:56:42Z,5ckvwhwy,serial-reaction-time,1,P,2,1,2,4213,0,4,514.5999999940395,14,X
2023-03-16T13:56:43Z,5ckvwhwy,serial-reaction-time,1,R,2,1,3,4213,0,4,360.59999999403954,144,L
2023-03-16T13:56:44Z,5ckvwhwy,serial-reaction-time,1,P,2,1,4,4213,0,2,526.3999999761581,442,H
2023-03-16T13:56:44Z,5ckvwhwy,serial-reaction-time,1,R,2,1,5,4213,0,1,524.8999999761581,421,L
2023-03-16T13:56:45Z,5ckvwhwy,serial-reaction-time,1,P,2,1,6,4213,0,1,228,211,H
2023-03-16T13:56:45Z,5ckvwhwy,serial-reaction-time,1,R,2,1,7,4213,0,1,331.30000001192093,111,R
2023-03-16T13:56:46Z,5ckvwhwy,serial-reaction-time,1,P,2,1,8,4213,0,3,575.4000000059605,113,H
2023-03-16T13:56:46Z,5ckvwhwy,serial-reaction-time,NA,R,2,1,9,4213,0,2,219.69999998807907,132,L
2023-03-16T13:56:47Z,5ckvwhwy,serial-reaction-time,1,R,2,0,9,4213,0,2,534.8999999761581,132,L
2023-03-16T13:56:47Z,5ckvwhwy,serial-reaction-time,1,P,2,1,10,4213,0,4,441.300000011921,324,H
2023-03-16T13:56:48Z,5ckvwhwy,serial-reaction-time,1,R,2,1,11,4213,0,2,419.5,242,T
2023-03-16T13:56:48Z,5ckvwhwy,serial-reaction-time,1,P,2,1,12,4213,0,2,370.7999999821186,422,H
2023-03-16T13:56:49Z,5ckvwhwy,serial-reaction-time,1,R,2,1,13,4213,0,1,330.5,221,H
2023-03-16T13:56:49Z,5ckvwhwy,serial-reaction-time,1,P,2,1,14,4213,0,1,224.5,211,H
2023-03-16T13:56:50Z,5ckvwhwy,serial-reaction-time,1,R,2,1,15,4213,0,1,365.09999999403954,111,R
2023-03-16T13:56:50Z,5ckvwhwy,serial-reaction-time,1,P,2,1,16,4213,0,3,389.199999988079,113,H
2023-03-16T13:56:51Z,5ckvwhwy,serial-reaction-time,1,R,2,1,17,4213,0,2,414.300000011921,132,L
2023-03-16T13:56:51Z,5ckvwhwy,serial-reaction-time,1,P,2,1,18,4213,0,4,414.699999988079,324,H
2023-03-16T13:56:52Z,5ckvwhwy,serial-reaction-time,1,R,2,1,19,4213,0,4,273.30000001192093,244,L
2023-03-16T13:56:52Z,5ckvwhwy,serial-reaction-time,1,P,2,1,20,4213,0,2,349.09999999403954,442,H
2023-03-16T13:56:53Z,5ckvwhwy,serial-reaction-time,1,R,2,1,21,4213,0,3,388.800000011921,423,L
2023-03-16T13:56:53Z,5ckvwhwy,serial-reaction-time,1,P,2,1,22,4213,0,1,419.300000011921,231,H
2023-03-16T13:56:54Z,5ckvwhwy,serial-reaction-time,1,R,2,1,23,4213,0,1,287.59999999403954,311,L
2023-03-16T13:56:54Z,5ckvwhwy,serial-reaction-time,1,P,2,1,24,4213,0,3,319.5,113,H
2023-03-16T13:56:55Z,5ckvwhwy,serial-reaction-time,1,R,2,1,25,4213,0,3,297.19999998807907,133,H
2023-03-16T13:56:55Z,5ckvwhwy,serial-reaction-time,1,P,2,1,26,4213,0,4,376.5,334,H
2023-03-16T13:56:56Z,5ckvwhwy,serial-reaction-time,1,R,2,1,27,4213,0,2,487.90000000596046,342,L
2023-03-16T13:56:56Z,5ckvwhwy,serial-reaction-time,1,P,2,1,28,4213,0,2,337,422,H
2023-03-16T13:56:57Z,5ckvwhwy,serial-reaction-time,1,R,2,1,29,4213,0,4,350,224,L
2023-03-16T13:56:57Z,5ckvwhwy,serial-reaction-time,NA,P,2,1,30,4213,0,1,449.2000000178814,241,H
2023-03-16T13:56:58Z,5ckvwhwy,serial-reaction-time,1,P,2,0,30,4213,0,1,794.3000000417233,241,H
2023-03-16T13:56:58Z,5ckvwhwy,serial-reaction-time,1,R,2,1,31,4213,0,1,294.7000000178814,411,L
2023-03-16T13:56:59Z,5ckvwhwy,serial-reaction-time,1,P,2,1,32,4213,0,3,487.300000011921,113,H
2023-03-16T13:56:59Z,5ckvwhwy,serial-reaction-time,1,R,2,1,33,4213,0,4,374.699999988079,134,L
2023-03-16T13:57:00Z,5ckvwhwy,serial-reaction-time,1,P,2,1,34,4213,0,4,332.90000000596046,344,H
2023-03-16T13:57:00Z,5ckvwhwy,serial-reaction-time,1,R,2,1,35,4213,0,2,499.09999999403954,442,H
2023-03-16T13:57:01Z,5ckvwhwy,serial-reaction-time,1,P,2,1,36,4213,0,2,330.2000000178814,422,H
2023-03-16T13:57:01Z,5ckvwhwy,serial-reaction-time,1,R,2,1,37,4213,0,2,356.69999998807907,222,R
2023-03-16T13:57:02Z,5ckvwhwy,serial-reaction-time,1,P,2,1,38,4213,0,1,551.8999999761581,221,H
2023-03-16T13:57:03Z,5ckvwhwy,serial-reaction-time,1,R,2,1,39,4213,0,2,612.1999999880791,212,T
2023-03-16T13:57:03Z,5ckvwhwy,serial-reaction-time,1,P,2,1,40,4213,0,3,519.5999999940395,123,H
2023-03-16T13:57:04Z,5ckvwhwy,serial-reaction-time,1,R,2,1,41,4213,0,3,328.2000000178814,233,L
2023-03-16T13:57:05Z,5ckvwhwy,serial-reaction-time,1,P,2,1,42,4213,0,4,672.3000000119209,334,H
2023-03-16T13:57:05Z,5ckvwhwy,serial-reaction-time,1,R,2,1,43,4213,0,1,546.5,341,L
2023-03-16T13:57:06Z,5ckvwhwy,serial-reaction-time,1,P,2,1,44,4213,0,2,423.2999999821186,412,H
2023-03-16T13:57:07Z,5ckvwhwy,serial-reaction-time,1,R,2,1,45,4213,0,4,477,124,L
2023-03-16T13:57:07Z,5ckvwhwy,serial-reaction-time,1,P,2,1,46,4213,0,1,432.90000000596046,241,H
2023-03-16T13:57:08Z,5ckvwhwy,serial-reaction-time,NA,R,2,1,47,4213,0,3,409.300000011921,413,L
2023-03-16T13:57:08Z,5ckvwhwy,serial-reaction-time,1,R,2,0,47,4213,0,3,676.1000000238419,413,L
2023-03-16T13:57:08Z,5ckvwhwy,serial-reaction-time,1,P,2,1,48,4213,0,3,324.90000000596046,133,H
2023-03-16T13:57:09Z,5ckvwhwy,serial-reaction-time,1,R,2,1,49,4213,0,2,435.699999988079,332,L
2023-03-16T13:57:10Z,5ckvwhwy,serial-reaction-time,1,P,2,1,50,4213,0,4,413.699999988079,324,H
2023-03-16T13:57:10Z,5ckvwhwy,serial-reaction-time,1,R,2,1,51,4213,0,1,547.7000000178814,241,H
2023-03-16T13:57:11Z,5ckvwhwy,serial-reaction-time,1,P,2,1,52,4213,0,2,488.89999997615814,412,H
2023-03-16T13:57:12Z,5ckvwhwy,serial-reaction-time,1,R,2,1,53,4213,0,1,555.6999999880791,121,T
2023-03-16T13:57:12Z,5ckvwhwy,serial-reaction-time,1,P,2,1,54,4213,0,1,394.90000000596046,211,H
2023-03-16T13:57:13Z,5ckvwhwy,serial-reaction-time,1,R,2,1,55,4213,0,1,335.90000000596046,111,R
2023-03-16T13:57:13Z,5ckvwhwy,serial-reaction-time,1,P,2,1,56,4213,0,3,431.90000000596046,113,H
2023-03-16T13:57:14Z,5ckvwhwy,serial-reaction-time,1,R,2,1,57,4213,0,2,696.5,132,L
2023-03-16T13:57:15Z,5ckvwhwy,serial-reaction-time,1,P,2,1,58,4213,0,4,427.199999988079,324,H
2023-03-16T13:57:15Z,5ckvwhwy,serial-reaction-time,1,R,2,1,59,4213,0,4,355.5,244,L
2023-03-16T13:57:16Z,5ckvwhwy,serial-reaction-time,1,P,2,1,60,4213,0,2,448.09999999403954,442,H
2023-03-16T13:57:16Z,5ckvwhwy,serial-reaction-time,1,R,2,1,61,4213,0,3,377.199999988079,423,L
2023-03-16T13:57:17Z,5ckvwhwy,serial-reaction-time,1,P,2,1,62,4213,0,1,494.09999999403954,231,H
2023-03-16T13:57:17Z,5ckvwhwy,serial-reaction-time,1,R,2,1,63,4213,0,1,340.5,311,L
2023-03-16T13:57:18Z,5ckvwhwy,serial-reaction-time,1,P,2,1,64,4213,0,3,453.5,113,H
2023-03-16T13:57:18Z,5ckvwhwy,serial-reaction-time,1,R,2,1,65,4213,0,2,402.699999988079,132,L
2023-03-16T13:57:19Z,5ckvwhwy,serial-reaction-time,1,P,2,1,66,4213,0,4,357.80000001192093,324,H
2023-03-16T13:57:19Z,5ckvwhwy,serial-reaction-time,1,R,2,1,67,4213,0,1,354.09999999403954,241,H
2023-03-16T13:57:20Z,5ckvwhwy,serial-reaction-time,1,P,2,1,68,4213,0,2,346.5,412,H
2023-03-16T13:57:20Z,5ckvwhwy,serial-reaction-time,1,R,2,1,69,4213,0,4,402,124,L
2023-03-16T13:57:21Z,5ckvwhwy,serial-reaction-time,1,P,2,1,70,4213,0,1,350.90000000596046,241,H
2023-03-16T13:57:22Z,5ckvwhwy,serial-reaction-time,1,R,2,1,71,4213,0,4,537.6999999880791,414,T
2023-03-16T13:57:22Z,5ckvwhwy,serial-reaction-time,1,P,2,1,72,4213,0,3,519.3000000119209,143,H
2023-03-16T13:57:23Z,5ckvwhwy,serial-reaction-time,1,R,2,1,73,4213,0,2,470.90000000596046,432,H
2023-03-16T13:57:23Z,5ckvwhwy,serial-reaction-time,1,P,2,1,74,4213,0,4,406.09999999403954,324,H
2023-03-16T13:57:24Z,5ckvwhwy,serial-reaction-time,1,R,2,1,75,4213,0,2,528,242,T
2023-03-16T13:57:25Z,5ckvwhwy,serial-reaction-time,1,P,2,1,76,4213,0,2,359,422,H
2023-03-16T13:57:25Z,5ckvwhwy,serial-reaction-time,1,R,2,1,77,4213,0,1,394.5,221,H
2023-03-16T13:57:26Z,5ckvwhwy,serial-reaction-time,NA,P,2,1,78,4213,0,1,355.2000000178814,211,H
2023-03-16T13:57:26Z,5ckvwhwy,serial-reaction-time,1,P,2,0,78,4213,0,1,729.3000000119209,211,H
2023-03-16T13:57:27Z,5ckvwhwy,serial-reaction-time,1,R,2,1,79,4213,0,4,438.40000000596046,114,L
2023-03-16T13:57:27Z,5ckvwhwy,serial-reaction-time,1,P,2,1,80,4213,0,3,344.5,143,H
2023-03-16T13:57:32Z,5ckvwhwy,html-keyboard-response,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-03-16T13:57:33Z,5ckvwhwy,html-keyboard-response,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-03-16T13:57:35Z,5ckvwhwy,serial-reaction-time,1,R,3,1,1,4213,0,2,1046.199999988079,2,X
2023-03-16T13:57:35Z,5ckvwhwy,serial-reaction-time,NA,P,3,1,2,4213,0,4,372.90000000596046,24,X
2023-03-16T13:57:36Z,5ckvwhwy,serial-reaction-time,1,P,3,0,2,4213,0,4,667.1999999880791,24,X
2023-03-16T13:57:36Z,5ckvwhwy,serial-reaction-time,1,R,3,1,3,4213,0,4,284.69999998807907,244,L
2023-03-16T13:57:37Z,5ckvwhwy,serial-reaction-time,1,P,3,1,4,4213,0,2,480.800000011921,442,H
2023-03-16T13:57:37Z,5ckvwhwy,serial-reaction-time,1,R,3,1,5,4213,0,2,331,422,H
2023-03-16T13:57:38Z,5ckvwhwy,serial-reaction-time,1,P,3,1,6,4213,0,1,386.699999988079,221,H
2023-03-16T13:57:38Z,5ckvwhwy,serial-reaction-time,1,R,3,1,7,4213,0,1,269.59999999403954,211,H
2023-03-16T13:57:39Z,5ckvwhwy,serial-reaction-time,1,P,3,1,8,4213,0,3,369.39999997615814,113,H
2023-03-16T13:57:39Z,5ckvwhwy,serial-reaction-time,1,R,3,1,9,4213,0,1,460.09999999403954,131,T
2023-03-16T13:57:40Z,5ckvwhwy,serial-reaction-time,NA,P,3,1,10,4213,0,4,253.69999998807907,314,H
2023-03-16T13:57:40Z,5ckvwhwy,serial-reaction-time,1,P,3,0,10,4213,0,4,538.6999999880791,314,H
2023-03-16T13:57:41Z,5ckvwhwy,serial-reaction-time,1,R,3,1,11,4213,0,2,545.0999999940395,142,L
2023-03-16T13:57:41Z,5ckvwhwy,serial-reaction-time,1,P,3,1,12,4213,0,2,329.09999999403954,422,H
2023-03-16T13:57:42Z,5ckvwhwy,serial-reaction-time,1,R,3,1,13,4213,0,4,324.80000001192093,224,L
2023-03-16T13:57:42Z,5ckvwhwy,serial-reaction-time,NA,P,3,1,14,4213,0,1,446.5,241,H
2023-03-16T13:57:42Z,5ckvwhwy,serial-reaction-time,1,P,3,0,14,4213,0,1,696.5999999940395,241,H
2023-03-16T13:57:43Z,5ckvwhwy,serial-reaction-time,1,R,3,1,15,4213,0,1,291.2000000178814,411,L
2023-03-16T13:57:43Z,5ckvwhwy,serial-reaction-time,1,P,3,1,16,4213,0,3,369.2999999821186,113,H
2023-03-16T13:57:44Z,5ckvwhwy,serial-reaction-time,1,R,3,1,17,4213,0,1,361.40000000596046,131,T
2023-03-16T13:57:44Z,5ckvwhwy,serial-reaction-time,1,P,3,1,18,4213,0,4,358.09999999403954,314,H
2023-03-16T13:57:45Z,5ckvwhwy,serial-reaction-time,1,R,3,1,19,4213,0,3,436.40000000596046,143,H
2023-03-16T13:57:45Z,5ckvwhwy,serial-reaction-time,1,P,3,1,20,4213,0,2,389.5,432,H
2023-03-16T13:57:46Z,5ckvwhwy,serial-reaction-time,1,R,3,1,21,4213,0,2,338.30000001192093,322,L
2023-03-16T13:57:47Z,5ckvwhwy,serial-reaction-time,1,P,3,1,22,4213,0,1,439.90000000596046,221,H
2023-03-16T13:57:47Z,5ckvwhwy,serial-reaction-time,1,R,3,1,23,4213,0,4,372.40000000596046,214,L
2023-03-16T13:57:48Z,5ckvwhwy,serial-reaction-time,1,P,3,1,24,4213,0,3,329.09999999403954,143,H
2023-03-16T13:57:48Z,5ckvwhwy,serial-reaction-time,1,R,3,1,25,4213,0,2,335.90000000596046,432,H
2023-03-16T13:57:49Z,5ckvwhwy,serial-reaction-time,1,P,3,1,26,4213,0,4,380.59999999403954,324,H
2023-03-16T13:57:49Z,5ckvwhwy,serial-reaction-time,NA,R,3,1,27,4213,0,2,329.30000001192093,242,T
2023-03-16T13:57:49Z,5ckvwhwy,serial-reaction-time,1,R,3,0,27,4213,0,2,659.7000000178814,242,T
2023-03-16T13:57:50Z,5ckvwhwy,serial-reaction-time,1,P,3,1,28,4213,0,2,340.39999997615814,422,H
2023-03-16T13:57:50Z,5ckvwhwy,serial-reaction-time,1,R,3,1,29,4213,0,1,439.7999999821186,221,H
2023-03-16T13:57:51Z,5ckvwhwy,serial-reaction-time,1,P,3,1,30,4213,0,1,317.90000000596046,211,H
2023-03-16T13:57:52Z,5ckvwhwy,serial-reaction-time,1,R,3,1,31,4213,0,2,511.2999999821186,112,L
2023-03-16T13:57:52Z,5ckvwhwy,serial-reaction-time,1,P,3,1,32,4213,0,3,520.3000000119209,123,H
2023-03-16T13:57:53Z,5ckvwhwy,serial-reaction-time,1,R,3,1,33,4213,0,1,524.5999999940395,231,H
2023-03-16T13:57:54Z,5ckvwhwy,serial-reaction-time,1,P,3,1,34,4213,0,4,664.7999999821186,314,H
2023-03-16T13:57:54Z,5ckvwhwy,serial-reaction-time,1,R,3,1,35,4213,0,3,533.5999999940395,143,H
2023-03-16T13:57:55Z,5ckvwhwy,serial-reaction-time,1,P,3,1,36,4213,0,2,574,432,H
2023-03-16T13:57:56Z,5ckvwhwy,serial-reaction-time,1,R,3,1,37,4213,0,3,532.7000000178814,323,T
2023-03-16T13:57:56Z,5ckvwhwy,serial-reaction-time,1,P,3,1,38,4213,0,1,529.9000000059605,231,H
2023-03-16T13:57:57Z,5ckvwhwy,serial-reaction-time,1,R,3,1,39,4213,0,2,477.40000000596046,312,L
2023-03-16T13:57:58Z,5ckvwhwy,serial-reaction-time,1,P,3,1,40,4213,0,3,362.699999988079,123,H
2023-03-16T13:57:58Z,5ckvwhwy,serial-reaction-time,1,R,3,1,41,4213,0,3,344.40000000596046,233,L
2023-03-16T13:57:58Z,5ckvwhwy,serial-reaction-time,1,P,3,1,42,4213,0,4,303.59999999403954,334,H
2023-03-16T13:57:59Z,5ckvwhwy,serial-reaction-time,1,R,3,1,43,4213,0,2,626.7999999821186,342,L
2023-03-16T13:58:00Z,5ckvwhwy,serial-reaction-time,1,P,3,1,44,4213,0,2,334.40000000596046,422,H
2023-03-16T13:58:00Z,5ckvwhwy,serial-reaction-time,1,R,3,1,45,4213,0,1,355.5,221,H
2023-03-16T13:58:01Z,5ckvwhwy,serial-reaction-time,1,P,3,1,46,4213,0,1,330.40000000596046,211,H
2023-03-16T13:58:01Z,5ckvwhwy,serial-reaction-time,NA,R,3,1,47,4213,0,4,369.09999999403954,114,L
2023-03-16T13:58:01Z,5ckvwhwy,serial-reaction-time,1,R,3,0,47,4213,0,4,614.4999999701977,114,L
2023-03-16T13:58:02Z,5ckvwhwy,serial-reaction-time,1,P,3,1,48,4213,0,3,469.40000000596046,143,H
